season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
4,9,TrickyDicky,PRO,MYE,-25,MYH,-21,-46,1,1,25,59,45563,45564,
4,9,stewiestewie,PRO,MYE,-22,MYH,-23,-45,2,2,21,36,45561,45562,
4,9,bigja33,ELITE,MYE,-23,MYH,-20,-43,3,1,18,4305,45485,45486,
4,9,DABIGWILLO,PRO,MYE,-24,MYH,-18,-42,4,3,16,3506,45487,45488,
4,9,leanin2it,ELITE,MYE,-24,MYH,-17,-41,5,2,15,6950,45607,45608,
4,9,Mully,ELITE,MYE,-25,MYH,-16,-41,5,2,15,88,45501,45502,
4,9,YUK1N,ELITE,MYE,-23,MYH,-18,-41,5,2,15,31,45489,45490,
4,9,AmberWave,AMA,MYE,-25,MYH,-15,-40,8,1,12,91,45569,45570,
4,9,SQUEEZY_JIBBZ,PRO,MYE,-22,MYH,-17,-39,9,4,11,46,45591,45592,
4,9,FelixTortilla,AMA,MYE,-20,MYH,-18,-38,10,2,10,6969,45597,45598,
4,9,JTVC,AMA,MYE,-24,MYH,-14,-38,10,2,10,6867,45595,45596,
4,9,Princess_Bankshot,ELITE,MYE,-23,MYH,-15,-38,10,5,10,4945,45493,45494,
4,9,deebee,PRO,MYE,-20,MYH,-17,-37,13,5,9,65,45483,45484,
4,9,DontQuitWhenLosing,PRO,MYE,-22,MYH,-15,-37,13,5,9,6951,45623,45624,
4,9,KCRob,PRO,MYE,-20,MYH,-17,-37,13,5,9,49,45525,45526,
4,9,Chipnputt,PRO,MYE,-23,MYH,-13,-36,16,8,9,7172,45497,45498,
4,9,DESERT_RAT,SEMI,MYE,-23,MYH,-13,-36,16,1,9,7180,45613,45614,
4,9,El Jorge,ELITE,MYE,-22,MYH,-14,-36,16,6,9,24,45621,45622,
4,9,LLABB23_LISA,AMA,MYE,-22,MYH,-14,-36,16,4,9,7188,45565,45566,
4,9,SerenityMoon,PRO,MYE,-24,MYH,-12,-36,16,8,9,244,45577,45578,
4,9,Slappy,PRO,MYE,-18,MYH,-18,-36,16,8,9,1705,45625,45626,
4,9,Slabdaddy,SEMI,MYE,-17,MYH,-18,-35,22,2,8,7267,45587,45588,
4,9,UroPa,AMA,MYE,-23,MYH,-12,-35,22,5,8,302,45635,45636,
4,9,BadWolff🐺,PRO,MYE,-26,MYH,-8,-34,24,11,8,6947,45503,45504,
