season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
12,9,INDY,ELITE,8BE,-24,8BH,-21,-45,1,1,25,22,61499,61500,
12,9,mini_G,ELITE,8BE,-22,8BH,-23,-45,1,1,25,8549,61443,61444,
12,9,Gobson,ELITE,8BE,-23,8BH,-21,-44,3,3,18,4645,61479,61480,
12,9,leanin2it,ELITE,8BE,-23,8BH,-21,-44,3,3,18,6950,61439,61440,
12,9,Zanetti,ELITE,8BE,-22,8BH,-19,-41,5,5,15,28,61371,61372,
12,9,bigja33,ELITE,8BE,-21,8BH,-19,-40,6,6,14,4305,61373,61374,
12,9,yankeedude1123,ELITE,8BE,-25,8BH,-15,-40,6,6,14,4927,61461,61462,
12,9,PaulV-PPP 🇨🇦,PRO,8BE,-20,8BH,-18,-38,8,1,12,7183,61391,61392,
12,9,gomarino13,ELITE,8BE,-19,8BH,-16,-35,9,8,11,7171,61485,61486,
12,9,Neo Impossible,ELITE,8BE,-18,8BH,-16,-34,10,9,10,1205,61506,61507,
12,9,Princess_Bankshot,ELITE,8BE,-18,8BH,-14,-32,11,10,9,4945,61437,61438,
12,9,The Real JB,PRO,8BE,-20,8BH,-12,-32,11,2,9,8708,61495,61496,
12,9,El Jorge,ELITE,8BE,-18,8BH,-13,-31,13,11,9,24,61497,61498,
12,9,Spicy - DawnSophia,ELITE,8BE,-13,8BH,-16,-29,14,12,9,7165,61481,61482,
12,9,Alyssa38,SEMI,8BE,-16,8BH,-12,-28,15,1,9,7184,61431,61432,
12,9,lefty,SEMI,8BE,-15,8BH,-13,-28,15,1,9,8588,61445,61446,
12,9,plucky✌,PRO,8BE,-16,8BH,-12,-28,15,3,9,1108,61491,61492,
12,9,lynniebodd,SEMI,8BE,-15,8BH,-12,-27,18,3,8,222,61433,61434,
12,9,TrickyDicky,PRO,8BE,-15,8BH,-12,-27,18,4,8,59,61435,61436,
12,9,Ⲋⲧⲓⲥⲕⲩ,PRO,8BE,-15,8BH,-12,-27,18,4,8,8048,61441,61442,
12,9,KnockoutG 🥊,PRO,8BE,-17,8BH,-8,-25,21,6,7,3237,61473,61474,
12,9,Mully,ELITE,8BE,-19,8BH,-6,-25,21,13,7,88,61503,61504,
12,9,stewiestewie,PRO,8BE,-13,8BH,-12,-25,21,6,7,36,61510,61511,
12,9,Chipnputt,PRO,8BE,-14,8BH,-10,-24,24,8,7,7172,61411,61412,
12,9,Larryr,PRO,8BE,-11,8BH,-13,-24,24,8,7,7968,61487,61488,
12,9,Laurent🇧🇪,PRO,8BE,-11,8BH,-13,-24,24,8,7,4186,61375,61376,
12,9,Slabdaddy,SEMI,8BE,-11,8BH,-12,-23,27,4,6,7267,61493,61494,
12,9,DMD-Enditnow,SEMI,8BE,-10,8BH,-12,-22,28,5,6,7175,61465,61466,
12,9,SerenityMoon,PRO,8BE,-21,8BH,-1,-22,28,11,6,244,61467,61468,
12,9,Earthling,SEMI,8BE,-13,8BH,-7,-20,30,6,6,230,61528,61530,
12,9,Nic79,SEMI,8BE,-13,8BH,-6,-19,31,7,5,7176,61463,61464,
12,9,ZoeDarlin,SEMI,8BE,-15,8BH,-3,-18,32,8,5,8448,61471,61472,
12,9,deebee,PRO,8BE,-12,8BH,-5,-17,33,12,5,65,61449,61450,
12,9,roknhorsebrat,PRO,8BE,-15,8BH,-2,-17,33,12,5,6165,61469,61470,
12,9,indianchief,SEMI,8BE,-11,8BH,-5,-16,35,9,5,120,61477,61478,
12,9,Jennem,PRO,8BE,-5,8BH,-11,-16,35,14,5,104,61453,61454,
12,9,DontQuitWhenLosing,PRO,8BE,-11,8BH,-4,-15,37,15,4,6951,61512,61513,
12,9,Kd,AMA,8BE,-9,8BH,-6,-15,37,1,4,8188,61455,61456,
12,9,BadWolff🐺,PRO,8BE,-13,8BH,-1,-14,39,16,4,6947,61522,61523,
12,9,musical_atv 🎻,SEMI,8BE,-12,8BH,-2,-14,39,10,4,8148,61524,61525,
12,9,WendyW(Wyndemere2020),AMA,8BE,-8,8BH,-6,-14,39,2,4,7231,61483,61484,
12,9,D3bb13,PRO,8BE,-11,8BH,-1,-12,42,17,3,72,61475,61476,
12,9,Chelle💯,SEMI,8BE,-14,8BH,3,-11,43,11,3,7186,61489,61490,
12,9,Dubi0us,SEMI,8BE,-8,8BH,-2,-10,44,12,3,8928,61517,61518,
12,9,awesome_kris,SEMI,8BE,-9,8BH,0,-9,45,13,3,7207,61451,61452,
12,9,Ultrafox_Lynne,AMA,8BE,-4,8BH,-5,-9,45,3,3,7229,61501,61502,
12,9,DBCQ,AMA,8BE,-11,8BH,3,-8,47,4,2,7928,61516,61519,
12,9,NuttyGrandpa,SEMI,8BE,-1,8BH,-6,-7,48,14,2,93,61508,61509,
12,9,Shaggy960,SEMI,8BE,-8,8BH,1,-7,48,14,2,9048,61447,61448,
12,9,KillERBee,AMA,8BE,-2,8BH,-2,-4,50,5,2,7173,61413,61414,
12,9,Raccoons Whisker,SEMI,8BE,-6,8BH,2,-4,50,16,2,8268,61459,61460,
12,9,Audrey,AMA,8BE,0,8BH,-3,-3,52,6,1,8608,61457,61458,
12,9,Bearded_Driver,AMA,8BE,-3,8BH,11,8,53,7,1,8428,61529,61531,
12,9,Sj_76,AMA,8BE,1,8BH,12,13,54,8,1,129,61527,61526,
12,9,Metum,ELITE,8BE,1,8BH,24,25,55,14,1,6625,61521,61520,
12,9,HaphazardOak007,AMA,8BE,6,8BH,25,31,56,9,1,9148,61515,61514,
