season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
9,3,Zanetti,ELITE,QVE,-19,QVH,-23,-42,1,1,25,28,53831,53832,
9,3,Alyssa38,SEMI,QVE,-16,QVH,-19,-35,2,1,21,7184,53851,53852,
9,3,Maximus,ELITE,QVE,-17,QVH,-18,-35,2,2,21,7177,53869,53870,
9,3,Princess_Bankshot,ELITE,QVE,-16,QVH,-18,-34,4,3,16,4945,53889,53890,
9,3,Chipnputt,PRO,QVE,-13,QVH,-20,-33,5,1,15,7172,53837,53838,
9,3,KnockoutG 🥊,PRO,QVE,-15,QVH,-16,-31,6,2,14,3237,53903,53904,
9,3,INDY,ELITE,QVE,-16,QVH,-14,-30,7,4,13,22,53925,53926,
9,3,TrickyDicky,PRO,QVE,-15,QVH,-15,-30,7,3,13,59,53887,53888,
9,3,BadWolff🐺,PRO,QVE,-15,QVH,-14,-29,9,4,11,6947,53913,53914,
9,3,Larryr,PRO,QVE,-15,QVH,-14,-29,9,4,11,7968,53863,53864,
9,3,Awkward3Sauce,SEMI,QVE,-13,QVH,-15,-28,11,2,9,125,53931,53932,
9,3,DABIGWILLO,PRO,QVE,-16,QVH,-12,-28,11,6,9,3506,53865,53866,
9,3,lynniebodd,SEMI,QVE,-14,QVH,-14,-28,11,2,9,222,53845,53846,
9,3,WickedShack🇩🇪,PRO,QVE,-16,QVH,-12,-28,11,6,9,102,53901,53902,
9,3,bigja33,ELITE,QVE,-15,QVH,-12,-27,15,5,9,4305,53859,53860,
9,3,Derby_Daz,ELITE,QVE,-14,QVH,-13,-27,15,5,9,54,53857,53858,
9,3,Laurent🇧🇪,PRO,QVE,-6,QVH,-21,-27,15,8,9,4186,53833,53834,
9,3,NuttyGrandpa,SEMI,QVE,-14,QVH,-13,-27,15,4,9,93,53835,53836,
9,3,Savy,AMA,QVE,-13,QVH,-14,-27,15,1,9,6970,53927,53928,
9,3,Spicy - DawnSophia,ELITE,QVE,-15,QVH,-12,-27,15,5,9,7165,53911,53912,
9,3,StoneyMan69,SEMI,QVE,-14,QVH,-13,-27,15,4,9,7166,53893,53894,
9,3,plucky✌,PRO,QVE,-14,QVH,-12,-26,22,9,7,1108,53939,53940,
9,3,deebee,PRO,QVE,-15,QVH,-10,-25,23,10,7,65,53873,53874,
9,3,Master_KP,PRO,QVE,-13,QVH,-12,-25,23,10,7,7169,53855,53856,
9,3,SerenityMoon,PRO,QVE,-15,QVH,-10,-25,23,10,7,244,53879,53880,
9,3,Slappy,PRO,QVE,-13,QVH,-12,-25,23,10,7,1705,53877,53878,
9,3,Fry_Lock,SEMI,QVE,-11,QVH,-12,-23,27,6,6,8008,53853,53854,
9,3,l7jazz,PRO,QVE,-10,QVH,-13,-23,27,14,6,7908,53885,53886,
9,3,indianchief,SEMI,QVE,-12,QVH,-10,-22,29,7,6,120,53917,53918,
9,3,KCRob,PRO,QVE,-13,QVH,-9,-22,29,15,6,49,53891,53892,
9,3,Mully,ELITE,QVE,-8,QVH,-14,-22,29,8,6,88,53929,53930,
9,3,Neo Impossible,ELITE,QVE,-15,QVH,-7,-22,29,8,6,1205,53933,53934,
9,3,awesome_kris,SEMI,QVE,-13,QVH,-8,-21,33,8,5,7207,53883,53884,
9,3,peach🌻,PRO,QVE,-8,QVH,-13,-21,33,16,5,77,53921,53922,
9,3,Sandtrap,AMA,QVE,-15,QVH,-6,-21,33,2,5,7167,53843,53844,
9,3,Shooter_McGavin,ELITE,QVE,-17,QVH,-4,-21,33,10,5,8648,53871,53872,
9,3,YUK1N,ELITE,QVE,-13,QVH,-8,-21,33,10,5,31,53895,53896,
9,3,gomarino13,ELITE,QVE,-12,QVH,-8,-20,38,12,4,7171,53861,53862,
9,3,GuyB22,SEMI,QVE,-12,QVH,-8,-20,38,9,4,4866,53899,53900,
9,3,Andrew_Holmes,SEMI,QVE,-12,QVH,-7,-19,40,10,4,8248,53875,53876,
9,3,El Jorge,ELITE,QVE,-10,QVH,-9,-19,40,13,4,24,53923,53924,
9,3,Jennem,PRO,QVE,-15,QVH,-4,-19,40,17,4,104,53881,53882,
9,3,GripRip,SEMI,QVE,-12,QVH,-5,-17,43,11,3,7328,53849,53850,
9,3,sarahloo1971,PRO,QVE,-14,QVH,-3,-17,43,18,3,63,53847,53848,
9,3,mammothrept,PRO,QVE,-11,QVH,-5,-16,45,19,3,5645,53867,53868,
9,3,roknhorsebrat,PRO,QVE,-8,QVH,-8,-16,45,19,3,6165,53905,53906,
9,3,D3bb13,PRO,QVE,-13,QVH,-2,-15,47,21,2,72,53919,53920,
9,3,DMD-Enditnow,SEMI,QVE,-14,QVH,1,-13,48,12,2,7175,53897,53898,
9,3,ZoeDarlin,SEMI,QVE,-4,QVH,-7,-11,49,13,2,8448,53909,53910,
9,3,RUBBERDUCK,AMA,QVE,-5,QVH,-5,-10,50,3,2,7182,53915,53916,
9,3,Sj_76,AMA,QVE,-7,QVH,-1,-8,51,4,1,129,53841,53842,
9,3,musical_atv 🎻,SEMI,QVE,-9,QVH,3,-6,52,14,1,8148,53935,53936,
9,3,KillERBee,AMA,QVE,-9,QVH,5,-4,53,5,1,7173,53839,53840,
9,3,Bearded_Driver,AMA,QVE,0,QVH,7,7,54,6,1,8428,53937,53938,
9,3,DBCQ,AMA,QVE,-7,QVH,18,11,55,7,1,7928,53907,53908,
