season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
11,5,INDY,ELITE,SLE,-33,SLH,-23,-56,1,1,25,22,58312,58314,
11,5,Metum,ELITE,SLE,-31,SLH,-24,-55,2,2,21,6625,58448,58450,
11,5,gopats37,ELITE,SLE,-29,SLH,-23,-52,3,3,18,101,58451,58453,
11,5,DABIGWILLO,PRO,SLE,-30,SLH,-21,-51,4,1,16,3506,58285,58288,
11,5,El Jorge,ELITE,SLE,-25,SLH,-26,-51,4,4,16,24,58311,58313,
11,5,Gobson,ELITE,SLE,-30,SLH,-21,-51,4,4,16,4645,58447,58449,
11,5,YUK1N,ELITE,SLE,-28,SLH,-22,-50,7,6,13,31,58414,58416,
11,5,Zanetti,ELITE,SLE,-28,SLH,-22,-50,7,6,13,28,58393,58398,
11,5,bigja33,ELITE,SLE,-26,SLH,-22,-48,9,8,11,4305,58287,58290,
11,5,gomarino13,ELITE,SLE,-29,SLH,-18,-47,10,9,10,7171,58433,58436,
11,5,stewiestewie,PRO,SLE,-28,SLH,-19,-47,10,2,10,36,58381,58392,
11,5,yankeedude1123,ELITE,SLE,-29,SLH,-16,-45,12,10,9,4927,58331,58333,
11,5,Maximus,ELITE,SLE,-26,SLH,-18,-44,13,11,9,7177,58286,58289,
11,5,PaulV-PPP 🇨🇦,PRO,SLE,-25,SLH,-18,-43,14,3,9,7183,58294,58299,
11,5,Chipnputt,PRO,SLE,-24,SLH,-16,-40,15,4,9,7172,58280,58283,
11,5,leanin2it,ELITE,SLE,-23,SLH,-17,-40,15,12,9,6950,58439,58441,
11,5,peach🌻,PRO,SLE,-25,SLH,-15,-40,15,4,9,77,58272,58275,
11,5,Princess_Bankshot,ELITE,SLE,-25,SLH,-15,-40,15,12,9,4945,58380,58391,
11,5,Shooter_McGavin,ELITE,SLE,-28,SLH,-12,-40,15,12,9,8648,58394,58399,
11,5,mammothrept,PRO,SLE,-26,SLH,-13,-39,20,6,8,5645,58405,58408,
11,5,NuttyGrandpa,SEMI,SLE,-24,SLH,-15,-39,20,1,8,93,58278,58282,
11,5,Slabdaddy,SEMI,SLE,-21,SLH,-17,-38,22,2,8,7267,58435,58438,
11,5,awesome_kris,SEMI,SLE,-23,SLH,-14,-37,23,3,7,7207,58375,58378,
11,5,Laurent🇧🇪,PRO,SLE,-26,SLH,-11,-37,23,7,7,4186,58292,58297,
11,5,Master_KP,PRO,SLE,-19,SLH,-18,-37,23,7,7,7169,58397,58402,
11,5,MrDachshund81,SEMI,SLE,-23,SLH,-13,-36,26,4,7,5425,58417,58422,
11,5,D3bb13,PRO,SLE,-19,SLH,-16,-35,27,9,7,72,58273,58276,
11,5,KnockoutG 🥊,PRO,SLE,-21,SLH,-14,-35,27,9,7,3237,58426,58431,
11,5,sarahloo1971,PRO,SLE,-25,SLH,-10,-35,27,9,7,63,58300,58303,
11,5,StoneyMan69,SEMI,SLE,-23,SLH,-12,-35,27,5,7,7166,58293,58298,
11,5,Gatorsfan89,SEMI,SLE,-24,SLH,-10,-34,31,6,6,8828,58291,58296,
11,5,TrickyDicky,PRO,SLE,-27,SLH,-7,-34,31,12,6,59,58379,58382,
11,5,GuyB22,SEMI,SLE,-21,SLH,-12,-33,33,7,6,4866,58403,58406,
11,5,Jennem,PRO,SLE,-23,SLH,-10,-33,33,13,6,104,58374,58377,
11,5,SerenityMoon,PRO,SLE,-20,SLH,-12,-32,35,14,5,244,58373,58376,
11,5,Spicy - DawnSophia,ELITE,SLE,-22,SLH,-10,-32,35,15,5,7165,58444,58446,
11,5,Alyssa38,SEMI,SLE,-21,SLH,-10,-31,37,8,5,7184,58301,58304,
11,5,Fry_Lock,SEMI,SLE,-20,SLH,-11,-31,37,8,5,8008,58395,58400,
11,5,l7jazz,PRO,SLE,-24,SLH,-7,-31,37,15,5,7908,58418,58421,
11,5,DMD-Enditnow,SEMI,SLE,-25,SLH,-5,-30,40,10,4,7175,58409,58411,
11,5,Larryr,PRO,SLE,-15,SLH,-15,-30,40,16,4,7968,58434,58437,
11,5,KCRob,PRO,SLE,-18,SLH,-11,-29,42,17,4,49,58413,58415,
11,5,WickedShack🇩🇪,PRO,SLE,-24,SLH,-5,-29,42,17,4,102,58419,58420,
11,5,Chelle💯,SEMI,SLE,-21,SLH,-4,-25,44,11,3,7186,58396,58401,
11,5,GripRip,SEMI,SLE,-13,SLH,-11,-24,45,12,3,7328,58302,58305,
11,5,Blutes87,ELITE,SLE,-27,SLH,4,-23,46,16,3,41,58452,58454,
11,5,Kd,AMA,SLE,-17,SLH,-6,-23,46,1,3,8188,58351,58371,
11,5,The Real JB,PRO,SLE,-24,SLH,1,-23,46,19,3,8708,58332,58334,
11,5,Bmac,AMA,SLE,-17,SLH,-5,-22,49,2,3,2105,58443,58445,
11,5,indianchief,SEMI,SLE,-17,SLH,-1,-18,50,13,2,120,58271,58274,
11,5,roknhorsebrat,PRO,SLE,-17,SLH,0,-17,51,20,2,6165,58424,58429,
11,5,Nic79,SEMI,SLE,-22,SLH,7,-15,52,14,2,7176,58410,58412,
11,5,DBCQ,AMA,SLE,-18,SLH,4,-14,53,3,2,7928,58425,58432,
11,5,Dubi0us,SEMI,SLE,-14,SLH,1,-13,54,15,2,8928,58423,58428,
11,5,Raccoons Whisker,SEMI,SLE,-13,SLH,1,-12,55,16,1,8268,58352,58372,
11,5,Ultrafox_Lynne,AMA,SLE,-12,SLH,0,-12,55,4,1,7229,58279,58281,
11,5,WendyW(Wyndemere2020),AMA,SLE,-15,SLH,3,-12,55,4,1,7231,58440,58442,
11,5,ZoeDarlin,SEMI,SLE,-18,SLH,7,-11,58,17,1,8448,58427,58430,
11,5,RICK,AMA,SLE,-16,SLH,6,-10,59,6,1,8748,58404,58407,
11,5,KillERBee,AMA,SLE,-12,SLH,12,0,60,7,1,7173,58277,58284,
