season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
6,8,INDY,ELITE,BBE,-29,BBH,-28,-57,1,1,25,22,49241,49243,
6,8,Zanetti,ELITE,BBE,-26,BBH,-25,-51,2,2,21,28,49201,49213,
6,8,BadWolff🐺,PRO,BBE,-25,BBH,-21,-46,3,1,18,6947,49319,49322,
6,8,Gobson,ELITE,BBE,-25,BBH,-20,-45,4,3,16,4645,49295,49297,
6,8,bigja33,ELITE,BBE,-24,BBH,-20,-44,5,4,15,4305,49197,49215,
6,8,YUK1N,ELITE,BBE,-21,BBH,-23,-44,5,4,15,31,49199,49217,
6,8,Slappy,PRO,BBE,-25,BBH,-18,-43,7,2,13,1705,49202,49214,
6,8,Derby_Daz,ELITE,BBE,-25,BBH,-16,-41,8,6,12,54,49191,49193,
6,8,UroPa,AMA,BBE,-22,BBH,-19,-41,8,1,12,302,49328,49331,
6,8,Chicagobry,AMA,BBE,-23,BBH,-17,-40,10,2,10,7125,49290,49292,
6,8,DABIGWILLO,PRO,BBE,-22,BBH,-18,-40,10,3,10,3506,49198,49216,
6,8,deebee,PRO,BBE,-19,BBH,-21,-40,10,3,10,65,49258,49259,
6,8,gomarino13,ELITE,BBE,-20,BBH,-20,-40,10,7,10,7171,49323,49325,
6,8,leanin2it,ELITE,BBE,-20,BBH,-20,-40,10,7,10,6950,49293,49296,
6,8,yankeedude1123,ELITE,BBE,-22,BBH,-17,-39,15,9,9,4927,49232,49234,
6,8,PaulV-PPP 🇨🇦,PRO,BBE,-24,BBH,-14,-38,16,5,9,7183,49268,49270,
6,8,stewiestewie,PRO,BBE,-19,BBH,-19,-38,16,5,9,36,49283,49286,
6,8,WickedShack🇩🇪,PRO,BBE,-20,BBH,-17,-37,18,7,9,102,49278,49275,
6,8,sarahloo1971,PRO,BBE,-22,BBH,-14,-36,19,8,9,63,49207,49212,
6,8,freitag68,AMA,BBE,-21,BBH,-14,-35,20,3,9,2505,49267,49272,
6,8,Mully,ELITE,BBE,-20,BBH,-15,-35,20,10,9,88,49261,49264,
6,8,StrokeLimitReached,SEMI,BBE,-23,BBH,-12,-35,20,1,9,47,49309,49311,
6,8,D3bb13,PRO,BBE,-21,BBH,-12,-33,23,9,8,72,49238,49240,
6,8,Maximus,ELITE,BBE,-21,BBH,-12,-33,23,11,8,7177,49200,49218,
6,8,MrDachshund81,SEMI,BBE,-21,BBH,-11,-32,25,2,8,5425,49276,49273,
6,8,Chipnputt,PRO,BBE,-14,BBH,-17,-31,26,10,8,7172,49301,49305,
6,8,Jennem,PRO,BBE,-17,BBH,-14,-31,26,10,8,104,49262,49265,
6,8,mammothrept,PRO,BBE,-18,BBH,-13,-31,26,10,8,5645,49329,49332,
6,8,SQUEEZY_JIBBZ,PRO,BBE,-18,BBH,-13,-31,26,10,8,46,49333,49339,
6,8,BUBBAFRAME,SEMI,BBE,-24,BBH,-6,-30,30,3,7,7609,49294,49298,
6,8,El Jorge,ELITE,BBE,-22,BBH,-8,-30,30,12,7,24,49242,49244,
6,8,KnockoutG 🥊,PRO,BBE,-17,BBH,-13,-30,30,14,7,3237,49231,49235,
6,8,NuttyGrandpa,SEMI,BBE,-20,BBH,-10,-30,30,3,7,93,49299,49303,
6,8,PUTT_FOR_DOH,AMA,BBE,-13,BBH,-17,-30,30,4,7,7611,49280,49282,
6,8,Princess_Bankshot,ELITE,BBE,-9,BBH,-20,-29,35,13,6,4945,49285,49288,
6,8,Chelle💯,SEMI,BBE,-16,BBH,-12,-28,36,5,6,7186,49336,49338,
6,8,Neo Impossible,ELITE,BBE,-17,BBH,-10,-27,37,14,6,1205,49334,49340,
6,8,StoneyMan69,SEMI,BBE,-22,BBH,-5,-27,37,6,6,7166,49277,49274,
6,8,Awkward3Sauce,SEMI,BBE,-16,BBH,-9,-25,39,7,5,125,49263,49266,
6,8,plucky✌,PRO,BBE,-18,BBH,-7,-25,39,15,5,1108,49313,49314,
6,8,ZONK,AMA,BBE,-18,BBH,-7,-25,39,5,5,3826,49327,49330,
6,8,awesome_kris,SEMI,BBE,-18,BBH,-5,-23,42,8,5,7207,49195,49219,
6,8,olle,AMA,BBE,-16,BBH,-7,-23,42,6,5,3745,49192,49194,
6,8,Slabdaddy,SEMI,BBE,-19,BBH,-4,-23,42,8,5,7267,49324,49326,
6,8,GuyB22,SEMI,BBE,-18,BBH,-4,-22,45,10,4,4866,49307,49312,
6,8,lynniebodd,SEMI,BBE,-14,BBH,-7,-21,46,11,4,222,49204,49210,
6,8,Dandnt65,AMA,BBE,-13,BBH,-7,-20,47,7,4,362,49203,49209,
6,8,DOMEY,AMA,BBE,-14,BBH,-6,-20,47,7,4,164,49279,49281,
6,8,SerenityMoon,PRO,BBE,-13,BBH,-7,-20,47,16,4,244,49196,49220,
6,8,KCRob,PRO,BBE,-17,BBH,-2,-19,50,17,3,49,49237,49239,
6,8,SHEZ_FROM_HW,AMA,BBE,-15,BBH,-4,-19,50,9,3,7628,49257,49260,
6,8,Spicy - DawnSophia,ELITE,BBE,-14,BBH,-4,-18,52,15,3,7165,49318,49321,
6,8,roknhorsebrat,PRO,BBE,-13,BBH,-4,-17,53,18,3,6165,49233,49236,
6,8,Alyssa38,SEMI,BBE,-9,BBH,-5,-14,54,12,3,7184,49205,49208,
6,8,Missi,AMA,BBE,-17,BBH,3,-14,54,10,3,322,49317,49320,
6,8,Alisha0068,AMA,BBE,-15,BBH,2,-13,56,11,2,7569,49289,49291,
