season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
10,12,INDY,ELITE,ZZE,-28,ZZH,-20,-48,1,1,25,22,57573,57571,
10,12,El Jorge,ELITE,ZZE,-26,ZZH,-19,-45,2,2,21,24,57574,57572,
10,12,TrickyDicky,PRO,ZZE,-27,ZZH,-17,-44,3,1,18,59,57529,57531,
10,12,Derby_Daz,ELITE,ZZE,-24,ZZH,-18,-42,4,3,16,54,57475,57477,
10,12,DABIGWILLO,PRO,ZZE,-25,ZZH,-16,-41,5,2,15,3506,57491,57494,
10,12,Shooter_McGavin,ELITE,ZZE,-25,ZZH,-15,-40,6,4,14,8648,57551,57555,
10,12,Zanetti,ELITE,ZZE,-25,ZZH,-15,-40,6,4,14,28,57479,57482,
10,12,Gobson,ELITE,ZZE,-25,ZZH,-13,-38,8,6,12,4645,57523,57526,
10,12,bigja33,ELITE,ZZE,-23,ZZH,-14,-37,9,7,11,4305,57489,57492,
10,12,Blutes87,ELITE,ZZE,-22,ZZH,-15,-37,9,7,11,41,57507,57509,
10,12,NuttyGrandpa,SEMI,ZZE,-22,ZZH,-12,-34,11,1,9,93,57563,57565,
10,12,YUK1N,ELITE,ZZE,-25,ZZH,-8,-33,12,9,9,31,57525,57528,
10,12,Chipnputt,PRO,ZZE,-18,ZZH,-14,-32,13,3,9,7172,57564,57566,
10,12,Neo Impossible,ELITE,ZZE,-20,ZZH,-12,-32,13,10,9,1205,57588,57585,
10,12,PaulV-PPP 🇨🇦,PRO,ZZE,-19,ZZH,-13,-32,13,3,9,7183,57490,57493,
10,12,gomarino13,ELITE,ZZE,-19,ZZH,-12,-31,16,11,8,7171,57577,57581,
10,12,Maximus,ELITE,ZZE,-22,ZZH,-9,-31,16,11,8,7177,57471,57472,
10,12,Princess_Bankshot,ELITE,ZZE,-20,ZZH,-11,-31,16,11,8,4945,57530,57532,
10,12,Alyssa38,SEMI,ZZE,-18,ZZH,-12,-30,19,2,8,7184,57498,57502,
10,12,lynniebodd,SEMI,ZZE,-20,ZZH,-10,-30,19,2,8,222,57496,57500,
10,12,Gatorsfan89,SEMI,ZZE,-18,ZZH,-11,-29,21,4,7,8828,57480,57483,
10,12,KnockoutG 🥊,PRO,ZZE,-22,ZZH,-6,-28,22,5,7,3237,57554,57558,
10,12,Chelle💯,SEMI,ZZE,-15,ZZH,-11,-26,23,5,7,7186,57567,57569,
10,12,GripRip,SEMI,ZZE,-19,ZZH,-7,-26,23,5,7,7328,57495,57499,
10,12,gopats37,ELITE,ZZE,-14,ZZH,-11,-25,25,14,6,101,57508,57510,
10,12,Jennem,PRO,ZZE,-16,ZZH,-9,-25,25,6,6,104,57512,57515,
10,12,Laurent🇧🇪,PRO,ZZE,-20,ZZH,-5,-25,25,6,6,4186,57481,57484,
10,12,roknhorsebrat,PRO,ZZE,-19,ZZH,-5,-24,28,8,6,6165,57553,57557,
10,12,hhaus,AMA,ZZE,-14,ZZH,-9,-23,29,1,6,8688,57575,57579,
10,12,Mully,ELITE,ZZE,-18,ZZH,-5,-23,29,15,6,88,57586,57583,
10,12,Fry_Lock,SEMI,ZZE,-18,ZZH,-4,-22,31,7,5,8008,57504,57506,
10,12,RYANL503,AMA,ZZE,-10,ZZH,-12,-22,31,2,5,7174,57568,57570,
10,12,StoneyMan69,SEMI,ZZE,-17,ZZH,-5,-22,31,7,5,7166,57560,57562,
10,12,D3bb13,PRO,ZZE,-12,ZZH,-8,-20,34,9,4,72,57486,57488,
10,12,Master_KP,PRO,ZZE,-17,ZZH,-3,-20,34,9,4,7169,57503,57505,
10,12,SerenityMoon,PRO,ZZE,-17,ZZH,-3,-20,34,9,4,244,57511,57514,
10,12,awesome_kris,SEMI,ZZE,-16,ZZH,-3,-19,37,9,4,7207,57513,57516,
10,12,sarahloo1971,PRO,ZZE,-17,ZZH,-2,-19,37,12,4,63,57497,57501,
10,12,Slabdaddy,SEMI,ZZE,-12,ZZH,-7,-19,37,9,4,7267,57576,57580,
10,12,deebee,PRO,ZZE,-5,ZZH,-13,-18,40,13,3,65,57476,57478,
10,12,ZoeDarlin,SEMI,ZZE,-8,ZZH,-7,-15,41,11,3,8448,57552,57556,
10,12,WendyW(Wyndemere2020),AMA,ZZE,-12,ZZH,-1,-13,42,3,3,7231,57559,57561,
10,12,Larryr,PRO,ZZE,-14,ZZH,2,-12,43,14,2,7968,57578,57582,
10,12,DMD-Enditnow,SEMI,ZZE,-11,ZZH,0,-11,44,12,2,7175,57524,57527,
10,12,Earthling,SEMI,ZZE,-14,ZZH,5,-9,45,13,2,230,57587,57584,
10,12,indianchief,SEMI,ZZE,-14,ZZH,6,-8,46,14,2,120,57485,57487,
10,12,peach🌻,PRO,ZZE,-12,ZZH,5,-7,47,15,2,77,57519,57522,
10,12,Raccoons Whisker,SEMI,ZZE,-13,ZZH,8,-5,48,15,1,8268,57517,57520,
10,12,Kd,AMA,ZZE,-14,ZZH,11,-3,49,4,1,8188,57518,57521,
10,12,Ultrafox_Lynne,AMA,ZZE,-10,ZZH,10,0,50,5,1,7229,57589,57591,
10,12,KillERBee,AMA,ZZE,-3,ZZH,5,2,51,6,1,7173,57590,57592,
10,12,RICK,AMA,ZZE,0,ZZH,3,3,52,7,1,8748,57473,57474,
