season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
4,1,Duckk,ELITE,QVE,-17,QVH,-20,-37,1,1,25,421,45295,45349,
4,1,JTVC,AMA,QVE,-19,QVH,-18,-37,1,1,25,6867,45297,45351,
4,1,Slappy,PRO,QVE,-17,QVH,-19,-36,3,1,18,1705,45305,45359,
4,1,Neo Impossible,ELITE,QVE,-17,QVH,-17,-34,4,2,16,1205,45303,45357,
4,1,TrickyDicky,PRO,QVE,-16,QVH,-17,-33,5,2,15,59,45308,45362,
4,1,YUK1N,ELITE,QVE,-19,QVH,-14,-33,5,3,15,31,45309,45363,
4,1,DeathByZeth,AMA,QVE,-16,QVH,-16,-32,7,2,13,4865,45292,45346,
4,1,DESERT_RAT,SEMI,QVE,-17,QVH,-15,-32,7,1,13,7180,45294,45348,
4,1,freitag68,AMA,QVE,-15,QVH,-17,-32,7,2,13,2505,45304,45358,
4,1,moba,AMA,QVE,-16,QVH,-16,-32,7,2,13,4166,45300,45354,
4,1,leanin2it,ELITE,QVE,-16,QVH,-15,-31,11,4,9,6950,45283,45337,
4,1,spiral37,AMA,QVE,-16,QVH,-15,-31,11,5,9,4087,45306,45360,
4,1,bigja33,ELITE,QVE,-16,QVH,-14,-30,13,5,9,4305,45290,45344,
4,1,DABIGWILLO,PRO,QVE,-13,QVH,-17,-30,13,3,9,3506,45285,45339,
4,1,WickedShack🇩🇪,PRO,QVE,-17,QVH,-13,-30,13,3,9,102,45273,45327,
4,1,UroPa,AMA,QVE,-15,QVH,-14,-29,16,6,8,302,45287,45341,
4,1,deebee,PRO,QVE,-15,QVH,-13,-28,17,5,8,65,45293,45347,
4,1,Mully,ELITE,QVE,-13,QVH,-15,-28,17,6,8,88,45302,45356,
4,1,KCRob,PRO,QVE,-14,QVH,-13,-27,19,6,8,49,45298,45352,
4,1,Maximus,ELITE,QVE,-13,QVH,-14,-27,19,7,8,7177,45265,45319,
4,1,MrDachshund81,SEMI,QVE,-14,QVH,-13,-27,19,2,8,5425,45301,45355,
4,1,NuttyGrandpa,SEMI,QVE,-14,QVH,-13,-27,19,2,8,93,45284,45338,
4,1,awesome_kris,SEMI,QVE,-13,QVH,-12,-25,23,4,7,7207,45275,45329,
4,1,Awkward3Sauce,SEMI,QVE,-12,QVH,-13,-25,23,4,7,125,45289,45343,
4,1,Chicagobry,AMA,QVE,-16,QVH,-9,-25,23,7,7,7125,45277,45331,
4,1,PaulV-PPP 🇨🇦,PRO,QVE,-11,QVH,-14,-25,23,7,7,7183,45266,45320,
4,1,Jennem,PRO,QVE,-9,QVH,-15,-24,27,8,6,104,45296,45350,
4,1,AmberWave,AMA,QVE,-14,QVH,-9,-23,28,8,6,91,45288,45342,
4,1,SQUEEZY_JIBBZ,PRO,QVE,-15,QVH,-8,-23,28,9,6,46,45307,45361,
4,1,StoneyMan69,SEMI,QVE,-16,QVH,-7,-23,28,6,6,7166,45272,45326,
4,1,Chipnputt,PRO,QVE,-16,QVH,-6,-22,31,10,5,7172,45278,45332,
4,1,D3bb13,PRO,QVE,-15,QVH,-7,-22,31,10,5,72,45279,45333,
4,1,Princess_Bankshot,ELITE,QVE,-17,QVH,-5,-22,31,8,5,4945,45299,45353,
4,1,ZONK,AMA,QVE,-13,QVH,-9,-22,31,9,5,3826,45274,45328,
4,1,ITS YOUR WOLD,AMA,QVE,-13,QVH,-8,-21,35,10,4,7233,45262,45316,
4,1,DOMEY,AMA,QVE,-14,QVH,-5,-19,36,11,4,164,45282,45336,
4,1,flash473,AMA,QVE,-14,QVH,-5,-19,36,11,4,4365,45260,45314,
4,1,halfpint,AMA,QVE,-10,QVH,-9,-19,36,11,4,92,45261,45315,
4,1,Captain,PRO,QVE,-12,QVH,-6,-18,39,12,4,57,45291,45345,
4,1,Brit_The_Elder,AMA,QVE,-7,QVH,-10,-17,40,14,3,109,45276,45330,
4,1,ALLIGATOR65,AMA,QVE,-12,QVH,-4,-16,41,15,3,7227,45256,45310,
4,1,DJTwigg,SEMI,QVE,-11,QVH,-5,-16,41,7,3,7185,45281,45335,
4,1,Savy,AMA,QVE,-8,QVH,-7,-15,43,16,3,6970,45271,45325,
4,1,Spicy - DawnSophia,ELITE,QVE,-14,QVH,-1,-15,43,9,3,7165,45280,45334,
4,1,roknhorsebrat,PRO,QVE,-8,QVH,-6,-14,45,13,2,6165,45270,45324,
4,1,Master_KP,PRO,QVE,-8,QVH,-3,-11,46,14,2,7169,45264,45318,
4,1,ROACH,AMA,QVE,-9,QVH,-2,-11,46,17,2,7230,45269,45323,
4,1,SerenityMoon,PRO,QVE,-5,QVH,-6,-11,46,14,2,244,45286,45340,
4,1,PHARO_23,AMA,QVE,-8,QVH,-1,-9,49,18,2,7235,45267,45321,
4,1,DMD-Enditnow,SEMI,QVE,-7,QVH,0,-7,50,8,1,7175,45258,45312,
4,1,KillERBee,AMA,QVE,-10,QVH,4,-6,51,19,1,7173,45263,45317,
4,1,queenlady1,AMA,QVE,-9,QVH,4,-5,52,20,1,7086,45268,45322,
4,1,DARDAR,AMA,QVE,-5,QVH,6,1,53,21,1,7234,45257,45311,
4,1,EMILIEXAL,AMA,QVE,-4,QVH,18,14,54,22,1,7237,45259,45313,
