season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
9,10,INDY,ELITE,ALE,-25,ALH,-23,-48,1,1,25,22,54914,54910,
9,10,Gobson,ELITE,ALE,-22,ALH,-23,-45,2,2,21,4645,54895,54897,
9,10,Shooter_McGavin,ELITE,ALE,-19,ALH,-25,-44,3,3,18,8648,54879,54883,
9,10,DontQuitWhenLosing,PRO,ALE,-21,ALH,-20,-41,4,1,16,6951,54881,54885,
9,10,Neo Impossible,ELITE,ALE,-19,ALH,-22,-41,4,4,16,1205,54929,54927,
9,10,Blutes87,ELITE,ALE,-19,ALH,-21,-40,6,5,14,41,54899,54903,
9,10,Princess_Bankshot,ELITE,ALE,-19,ALH,-21,-40,6,5,14,4945,54877,54875,
9,10,Chipnputt,PRO,ALE,-18,ALH,-21,-39,8,2,12,7172,54822,54826,
9,10,Zanetti,ELITE,ALE,-21,ALH,-18,-39,8,7,12,28,54811,54813,
9,10,Browner,PRO,ALE,-17,ALH,-21,-38,10,3,10,42,54912,54908,
9,10,Maximus,ELITE,ALE,-20,ALH,-18,-38,10,8,10,7177,54861,54863,
9,10,bigja33,ELITE,ALE,-18,ALH,-19,-37,12,9,9,4305,54856,54859,
9,10,gopats37,ELITE,ALE,-19,ALH,-17,-36,13,10,9,101,54900,54904,
9,10,KCRob,PRO,ALE,-17,ALH,-19,-36,13,4,9,49,54887,54890,
9,10,GuyB22,SEMI,ALE,-16,ALH,-19,-35,15,1,9,4866,54921,54923,
9,10,Laurent🇧🇪,PRO,ALE,-19,ALH,-16,-35,15,5,9,4186,54812,54814,
9,10,NuttyGrandpa,SEMI,ALE,-20,ALH,-15,-35,15,1,9,93,54821,54825,
9,10,El Jorge,ELITE,ALE,-15,ALH,-19,-34,18,11,8,24,54913,54909,
9,10,mammothrept,PRO,ALE,-18,ALH,-16,-34,18,6,8,5645,54857,54860,
9,10,TrickyDicky,PRO,ALE,-16,ALH,-18,-34,18,6,8,59,54878,54876,
9,10,DABIGWILLO,PRO,ALE,-19,ALH,-14,-33,21,8,8,3506,54862,54864,
9,10,gomarino13,ELITE,ALE,-15,ALH,-18,-33,21,12,8,7171,54915,54918,
9,10,l7jazz,PRO,ALE,-16,ALH,-17,-33,21,8,8,7908,54893,54894,
9,10,Mully,ELITE,ALE,-16,ALH,-17,-33,21,12,8,88,54930,54925,
9,10,sarahloo1971,PRO,ALE,-18,ALH,-15,-33,21,8,8,63,54837,54841,
9,10,WickedShack🇩🇪,PRO,ALE,-14,ALH,-19,-33,21,8,8,102,54815,54818,
9,10,Alyssa38,SEMI,ALE,-12,ALH,-20,-32,27,3,7,7184,54836,54840,
9,10,deebee,PRO,ALE,-13,ALH,-19,-32,27,12,7,65,54865,54867,
9,10,Larryr,PRO,ALE,-17,ALH,-15,-32,27,12,7,7968,54917,54920,
9,10,Master_KP,PRO,ALE,-16,ALH,-15,-31,30,14,6,7169,54849,54852,
9,10,PaulV-PPP 🇨🇦,PRO,ALE,-15,ALH,-16,-31,30,14,6,7183,54866,54868,
9,10,peach🌻,PRO,ALE,-15,ALH,-16,-31,30,14,6,77,54873,54874,
9,10,AndyP1970,SEMI,ALE,-17,ALH,-13,-30,33,4,6,113,54902,54906,
9,10,Chelle💯,SEMI,ALE,-15,ALH,-15,-30,33,4,6,7186,54932,54934,
9,10,lynniebodd,SEMI,ALE,-19,ALH,-11,-30,33,4,6,222,54835,54839,
9,10,plucky✌,PRO,ALE,-13,ALH,-17,-30,33,17,6,1108,54853,54854,
9,10,D3bb13,PRO,ALE,-14,ALH,-15,-29,37,18,5,72,54817,54820,
9,10,Jennem,PRO,ALE,-17,ALH,-12,-29,37,18,5,104,54871,54869,
9,10,SerenityMoon,PRO,ALE,-14,ALH,-15,-29,37,18,5,244,54872,54870,
9,10,Spicy - DawnSophia,ELITE,ALE,-18,ALH,-11,-29,37,14,5,7165,54922,54924,
9,10,freitag68,AMA,ALE,-15,ALH,-11,-26,41,1,4,2505,54846,54848,
9,10,indianchief,SEMI,ALE,-12,ALH,-12,-24,42,7,4,120,54816,54819,
9,10,Slabdaddy,SEMI,ALE,-13,ALH,-10,-23,43,8,4,7267,54916,54919,
9,10,roknhorsebrat,PRO,ALE,-9,ALH,-13,-22,44,21,4,6165,54888,54891,
9,10,StoneyMan69,SEMI,ALE,-16,ALH,-6,-22,44,9,4,7166,54911,54907,
9,10,RYANL503,AMA,ALE,-9,ALH,-12,-21,46,2,3,7174,54931,54933,
