season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
11,2,bigja33,ELITE,20E,-26,20H,-21,-47,1,1,25,4305,57833,57836,
11,2,Blutes87,ELITE,20E,-22,20H,-21,-43,2,2,21,41,57885,57887,
11,2,Zanetti,ELITE,20E,-23,20H,-19,-42,3,3,18,28,57854,57857,
11,2,Derby_Daz,ELITE,20E,-24,20H,-17,-41,4,4,16,54,57856,57859,
11,2,El Jorge,ELITE,20E,-23,20H,-18,-41,4,4,16,24,57927,57929,
11,2,Duckk,ELITE,20E,-20,20H,-19,-39,6,6,14,421,57837,57839,
11,2,leanin2it,ELITE,20E,-23,20H,-16,-39,6,6,14,6950,57881,57883,
11,2,TrickyDicky,PRO,20E,-24,20H,-15,-39,6,1,14,59,57875,57878,
11,2,Mully,ELITE,20E,-22,20H,-16,-38,9,8,11,88,57937,57942,
11,2,stewiestewie,PRO,20E,-19,20H,-19,-38,9,2,11,36,57877,57880,
11,2,YUK1N,ELITE,20E,-19,20H,-18,-37,11,9,9,31,57862,57864,
11,2,INDY,ELITE,20E,-20,20H,-16,-36,12,10,9,22,57928,57930,
11,2,WickedShack🇩🇪,PRO,20E,-18,20H,-18,-36,12,3,9,102,57890,57893,
11,2,gomarino13,ELITE,20E,-24,20H,-10,-34,14,11,9,7171,57932,57935,
11,2,gopats37,ELITE,20E,-20,20H,-14,-34,14,11,9,101,57886,57888,
11,2,KnockoutG 🥊,PRO,20E,-19,20H,-15,-34,14,4,9,3237,57906,57910,
11,2,Maximus,ELITE,20E,-21,20H,-13,-34,14,11,9,7177,57832,57835,
11,2,MrDachshund81,SEMI,20E,-18,20H,-16,-34,14,1,9,5425,57889,57892,
11,2,PaulV-PPP 🇨🇦,PRO,20E,-18,20H,-16,-34,14,4,9,7183,57813,57816,
11,2,Slappy,PRO,20E,-19,20H,-15,-34,14,4,9,1705,57861,57865,
11,2,D3bb13,PRO,20E,-21,20H,-12,-33,21,7,8,72,57827,57829,
11,2,Larryr,PRO,20E,-19,20H,-14,-33,21,7,8,7968,57933,57936,
11,2,Spicy - DawnSophia,ELITE,20E,-19,20H,-14,-33,21,14,8,7165,57924,57926,
11,2,Chipnputt,PRO,20E,-16,20H,-16,-32,24,9,7,7172,57820,57824,
11,2,Jennem,PRO,20E,-18,20H,-14,-32,24,9,7,104,57871,57873,
