season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
12,6,INDY,ELITE,OGE,-20,OGH,-26,-46,1,1,25,22,60915,60916,
12,6,Zanetti,ELITE,OGE,-21,OGH,-23,-44,2,2,21,28,60751,60752,
12,6,YUK1N,ELITE,OGE,-20,OGH,-21,-41,3,3,18,31,60877,60878,
12,6,𝙹𝚞𝚕𝚒𝚊𝚗,ELITE,OGE,-21,OGH,-20,-41,3,3,18,6745,60867,60868,
12,6,El Jorge,ELITE,OGE,-19,OGH,-19,-38,5,5,15,24,60913,60914,
12,6,Gobson,ELITE,OGE,-19,OGH,-19,-38,5,5,15,4645,60869,60870,
12,6,yankeedude1123,ELITE,OGE,-22,OGH,-16,-38,5,5,15,4927,60871,60872,
12,6,BadWolff🐺,PRO,OGE,-19,OGH,-18,-37,8,1,12,6947,60889,60890,
12,6,D3bb13,PRO,OGE,-19,OGH,-18,-37,8,1,12,72,60881,60882,
12,6,mini_G,ELITE,OGE,-21,OGH,-16,-37,8,8,12,8549,60873,60874,
12,6,plucky✌,PRO,OGE,-18,OGH,-19,-37,8,1,12,1108,60929,60930,
12,6,Spicy - DawnSophia,ELITE,OGE,-18,OGH,-19,-37,8,8,12,7165,60891,60892,
12,6,Laurent🇧🇪,PRO,OGE,-20,OGH,-16,-36,13,4,9,4186,60711,60712,
12,6,bigja33,ELITE,OGE,-22,OGH,-13,-35,14,10,9,4305,60753,60754,
12,6,lefty,SEMI,OGE,-18,OGH,-17,-35,14,1,9,8588,60875,60876,
12,6,awesome_kris,SEMI,OGE,-18,OGH,-16,-34,16,2,9,7207,60771,60772,
12,6,Derby_Daz,ELITE,OGE,-19,OGH,-15,-34,16,11,9,54,60757,60758,
12,6,gomarino13,ELITE,OGE,-19,OGH,-15,-34,16,11,9,7171,60895,60896,
12,6,Neo Impossible,ELITE,OGE,-17,OGH,-16,-33,19,13,8,1205,60919,60920,
12,6,Princess_Bankshot,ELITE,OGE,-19,OGH,-14,-33,19,13,8,4945,60861,60862,
12,6,NuttyGrandpa,SEMI,OGE,-17,OGH,-15,-32,21,3,8,93,60935,60936,
12,6,Jennem,PRO,OGE,-14,OGH,-17,-31,22,5,8,104,60791,60792,
12,6,Maximus,ELITE,OGE,-17,OGH,-14,-31,22,15,8,7177,60761,60762,
12,6,roknhorsebrat,PRO,OGE,-17,OGH,-14,-31,22,5,8,6165,60887,60888,
12,6,The Real JB,PRO,OGE,-17,OGH,-14,-31,22,5,8,8708,60921,60922,
12,6,Chipnputt,PRO,OGE,-16,OGH,-14,-30,26,8,7,7172,60755,60756,
12,6,ZoeDarlin,SEMI,OGE,-16,OGH,-14,-30,26,4,7,8448,60885,60886,
12,6,Larryr,PRO,OGE,-18,OGH,-11,-29,28,9,6,7968,60897,60898,
12,6,indianchief,SEMI,OGE,-16,OGH,-12,-28,29,5,6,120,60911,60912,
12,6,mammothrept,PRO,OGE,-16,OGH,-12,-28,29,10,6,5645,60813,60814,
12,6,SerenityMoon,PRO,OGE,-20,OGH,-8,-28,29,10,6,244,60811,60812,
12,6,TrickyDicky,PRO,OGE,-16,OGH,-12,-28,29,10,6,59,60865,60866,
12,6,Dubi0us,SEMI,OGE,-17,OGH,-10,-27,33,6,5,8928,60939,60940,
12,6,SlugJug33,SEMI,OGE,-16,OGH,-11,-27,33,6,5,8788,60883,60884,
12,6,Chelle💯,SEMI,OGE,-15,OGH,-11,-26,35,8,5,7186,60923,60924,
12,6,freitag68,AMA,OGE,-15,OGH,-11,-26,35,1,5,2505,60931,60932,
12,6,KCRob,PRO,OGE,-14,OGH,-11,-25,37,13,4,49,60937,60938,
12,6,Mully,ELITE,OGE,-18,OGH,-7,-25,37,16,4,88,60917,60918,
12,6,Raccoons Whisker,SEMI,OGE,-14,OGH,-11,-25,37,9,4,8268,60857,60858,
12,6,deebee,PRO,OGE,-15,OGH,-9,-24,40,14,4,65,60833,60834,
12,6,Funny,SEMI,OGE,-15,OGH,-9,-24,40,10,4,9128,60927,60928,
12,6,Shaggy960,SEMI,OGE,-14,OGH,-10,-24,40,10,4,9048,60831,60832,
12,6,KnockoutG 🥊,PRO,OGE,-15,OGH,-8,-23,43,15,3,3237,60893,60894,
12,6,Ultrafox_Lynne,AMA,OGE,-11,OGH,-12,-23,43,2,3,7229,60933,60934,
12,6,Earthling,SEMI,OGE,-13,OGH,-9,-22,45,12,3,230,60941,60942,
12,6,KillERBee,AMA,OGE,-14,OGH,-7,-21,46,3,3,7173,60731,60732,
12,6,Nic79,SEMI,OGE,-15,OGH,-6,-21,46,13,3,7176,60863,60864,
12,6,Audrey,AMA,OGE,-16,OGH,-4,-20,48,4,2,8608,60855,60856,
12,6,Kyda,PRO,OGE,-8,OGH,-11,-19,49,16,2,3213,60763,60764,
12,6,WendyW(Wyndemere2020),AMA,OGE,-12,OGH,-7,-19,49,5,2,7231,60879,60880,
12,6,DMD-Enditnow,SEMI,OGE,-16,OGH,0,-16,51,14,2,7175,60859,60860,
12,6,DJTwigg,SEMI,OGE,-17,OGH,4,-13,52,15,1,7185,60759,60760,
12,6,Kd,AMA,OGE,-11,OGH,-1,-12,53,6,1,8188,60853,60854,
12,6,GripRip,SEMI,OGE,-8,OGH,1,-7,54,16,1,7328,60851,60852,
12,6,Bearded_Driver,AMA,OGE,-3,OGH,4,1,55,7,1,8428,60925,60926,
12,6,Sj_76,AMA,OGE,3,OGH,13,16,56,8,1,129,60943,60944,
