season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
6,4,leanin2it,ELITE,AME,-29,AMH,-26,-55,1,1,25,6950,48615,48616,
6,4,El Jorge,ELITE,AME,-28,AMH,-25,-53,2,2,21,24,48678,48681,
6,4,Zanetti,ELITE,AME,-26,AMH,-25,-51,3,3,18,28,48647,48648,
6,4,SQUEEZY_JIBBZ,PRO,AME,-28,AMH,-22,-50,4,1,16,46,48683,48686,
6,4,Princess_Bankshot,ELITE,AME,-27,AMH,-22,-49,5,4,15,4945,48677,48680,
6,4,bigja33,ELITE,AME,-24,AMH,-24,-48,6,5,14,4305,48593,48594,
6,4,PUTT_FOR_DOH,AMA,AME,-28,AMH,-19,-47,7,1,13,7611,48665,48666,
6,4,AmberWave,AMA,AME,-26,AMH,-20,-46,8,2,12,91,48645,48646,
6,4,sarahloo1971,PRO,AME,-26,AMH,-20,-46,8,2,12,63,48601,48602,
6,4,Derby_Daz,ELITE,AME,-23,AMH,-22,-45,10,6,10,54,48571,48572,
6,4,MrDachshund81,SEMI,AME,-25,AMH,-19,-44,11,1,9,5425,48639,48640,
6,4,Chelle💯,SEMI,AME,-28,AMH,-14,-42,12,2,9,7186,48607,48608,
6,4,KCRob,PRO,AME,-24,AMH,-18,-42,12,3,9,49,48641,48642,
6,4,CRAZYHORSE,AMA,AME,-26,AMH,-15,-41,14,3,9,7181,48623,48624,
6,4,INDY,ELITE,AME,-25,AMH,-16,-41,14,7,9,22,48679,48682,
6,4,mammothrept,PRO,AME,-21,AMH,-20,-41,14,4,9,5645,48573,48574,
6,4,Mully,ELITE,AME,-26,AMH,-15,-41,14,7,9,88,48591,48592,
6,4,Neo Impossible,ELITE,AME,-23,AMH,-18,-41,14,7,9,1205,48684,48685,
6,4,yankeedude1123,ELITE,AME,-24,AMH,-16,-40,19,10,8,4927,48589,48590,
6,4,Jennem,PRO,AME,-26,AMH,-13,-39,20,5,8,104,48667,48668,
6,4,olle,AMA,AME,-21,AMH,-18,-39,20,4,8,3745,48663,48664,
6,4,YUK1N,ELITE,AME,-22,AMH,-17,-39,20,11,8,31,48637,48638,
6,4,Alisha0068,AMA,AME,-23,AMH,-15,-38,23,5,8,7569,48613,48614,
6,4,BadWolff🐺,PRO,AME,-21,AMH,-17,-38,23,6,8,6947,48695,48697,
6,4,freitag68,AMA,AME,-15,AMH,-23,-38,23,5,8,2505,48643,48644,
6,4,Missi,AMA,AME,-19,AMH,-19,-38,23,5,8,322,48625,48626,
6,4,RYANL503,AMA,AME,-24,AMH,-14,-38,23,5,8,7174,48609,48610,
6,4,Awkward3Sauce,SEMI,AME,-26,AMH,-11,-37,28,3,7,125,48575,48576,
6,4,DABIGWILLO,PRO,AME,-21,AMH,-15,-36,29,7,7,3506,48635,48636,
6,4,DMD-Enditnow,SEMI,AME,-22,AMH,-14,-36,29,4,7,7175,48708,48705,
6,4,Chicagobry,AMA,AME,-24,AMH,-11,-35,31,9,6,7125,48700,48702,
6,4,deebee,PRO,AME,-24,AMH,-11,-35,31,8,6,65,48595,48596,
6,4,Gobson,ELITE,AME,-23,AMH,-12,-35,31,12,6,4645,48657,48658,
6,4,gomarino13,ELITE,AME,-23,AMH,-12,-35,31,12,6,7171,48687,48690,
6,4,Master_KP,PRO,AME,-20,AMH,-15,-35,31,8,6,7169,48653,48654,
6,4,PaulV-PPP 🇨🇦,PRO,AME,-21,AMH,-14,-35,31,8,6,7183,48617,48618,
6,4,Slabdaddy,SEMI,AME,-18,AMH,-17,-35,31,5,6,7267,48689,48692,
6,4,StevieWonderful,AMA,AME,-21,AMH,-14,-35,31,9,6,7428,48649,48650,
6,4,StoneyMan69,SEMI,AME,-22,AMH,-13,-35,31,5,6,7166,48651,48652,
6,4,WickedShack🇩🇪,PRO,AME,-19,AMH,-16,-35,31,8,6,102,48619,48620,
6,4,ZONK,AMA,AME,-21,AMH,-14,-35,31,9,6,3826,48587,48588,
6,4,KnockoutG 🥊,PRO,AME,-22,AMH,-12,-34,42,12,5,3237,48706,48703,
6,4,Maximus,ELITE,AME,-20,AMH,-14,-34,42,14,5,7177,48633,48634,
6,4,Slappy,PRO,AME,-23,AMH,-11,-34,42,12,5,1705,48597,48598,
