season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
9,9,Zanetti,ELITE,EDE,-26,EDH,-21,-47,1,1,25,28,54671,54674,
9,9,bigja33,ELITE,EDE,-24,EDH,-17,-41,2,2,21,4305,54693,54696,
9,9,El Jorge,ELITE,EDE,-19,EDH,-21,-40,3,3,18,24,54776,54779,
9,9,INDY,ELITE,EDE,-23,EDH,-17,-40,3,3,18,22,54775,54778,
9,9,gomarino13,ELITE,EDE,-25,EDH,-14,-39,5,5,15,7171,54769,54772,
9,9,Chelle💯,SEMI,EDE,-25,EDH,-12,-37,6,1,14,7186,54780,54781,
9,9,Derby_Daz,ELITE,EDE,-23,EDH,-14,-37,6,6,14,54,54678,54680,
9,9,Gobson,ELITE,EDE,-20,EDH,-17,-37,6,6,14,4645,54741,54743,
9,9,Rolyt,AMA,EDE,-20,EDH,-16,-36,9,1,11,37,54721,54723,
9,9,Shooter_McGavin,ELITE,EDE,-23,EDH,-13,-36,9,8,11,8648,54711,54714,
9,9,Chipnputt,PRO,EDE,-20,EDH,-15,-35,11,1,9,7172,54682,54686,
9,9,indianchief,SEMI,EDE,-17,EDH,-15,-32,12,2,9,120,54746,54749,
9,9,D3bb13,PRO,EDE,-12,EDH,-19,-31,13,2,9,72,54747,54750,
9,9,Slappy,PRO,EDE,-18,EDH,-13,-31,13,2,9,1705,54725,54728,
9,9,Browner,PRO,EDE,-18,EDH,-12,-30,15,4,9,42,54774,54777,
9,9,deebee,PRO,EDE,-20,EDH,-10,-30,15,4,9,65,54722,54724,
9,9,Larryr,PRO,EDE,-22,EDH,-8,-30,15,4,9,7968,54768,54771,
9,9,Princess_Bankshot,ELITE,EDE,-21,EDH,-9,-30,15,9,9,4945,54738,54740,
9,9,Laurent🇧🇪,PRO,EDE,-20,EDH,-9,-29,19,7,8,4186,54673,54676,
9,9,Maximus,ELITE,EDE,-17,EDH,-12,-29,19,10,8,7177,54718,54720,
9,9,sarahloo1971,PRO,EDE,-13,EDH,-16,-29,19,7,8,63,54699,54703,
9,9,DABIGWILLO,PRO,EDE,-15,EDH,-13,-28,22,9,7,3506,54717,54719,
9,9,KnockoutG 🥊,PRO,EDE,-19,EDH,-9,-28,22,9,7,3237,54753,54757,
9,9,Alyssa38,SEMI,EDE,-17,EDH,-9,-26,24,3,7,7184,54701,54705,
9,9,Awkward3Sauce,SEMI,EDE,-14,EDH,-12,-26,24,3,7,125,54762,54765,
9,9,KCRob,PRO,EDE,-18,EDH,-7,-25,26,11,7,49,54761,54764,
9,9,mammothrept,PRO,EDE,-16,EDH,-9,-25,26,11,7,5645,54694,54697,
9,9,Neo Impossible,ELITE,EDE,-15,EDH,-10,-25,26,11,7,1205,54783,54785,
9,9,WickedShack🇩🇪,PRO,EDE,-22,EDH,-3,-25,26,11,7,102,54710,54707,
9,9,awesome_kris,SEMI,EDE,-20,EDH,-4,-24,30,5,6,7207,54731,54734,
9,9,NuttyGrandpa,SEMI,EDE,-13,EDH,-11,-24,30,5,6,93,54681,54685,
9,9,ABAGOFCHIP,AMA,EDE,-19,EDH,-4,-23,32,2,5,8548,54791,54792,
9,9,SerenityMoon,PRO,EDE,-14,EDH,-9,-23,32,14,5,244,54732,54735,
9,9,DMD-Enditnow,SEMI,EDE,-16,EDH,-6,-22,34,7,5,7175,54782,54784,
9,9,l7jazz,PRO,EDE,-13,EDH,-8,-21,35,15,5,7908,54691,54692,
9,9,lynniebodd,SEMI,EDE,-9,EDH,-12,-21,35,8,5,222,54700,54704,
9,9,Slabdaddy,SEMI,EDE,-21,EDH,1,-20,37,9,4,7267,54770,54773,
9,9,Mully,ELITE,EDE,-13,EDH,-6,-19,38,12,4,88,54763,54766,
9,9,Sandtrap,AMA,EDE,-14,EDH,-5,-19,38,3,4,7167,54677,54679,
9,9,peach🌻,PRO,EDE,-12,EDH,-4,-16,40,16,4,77,54745,54748,
9,9,roknhorsebrat,PRO,EDE,-10,EDH,-6,-16,40,16,4,6165,54755,54759,
9,9,Jennem,PRO,EDE,-12,EDH,-1,-13,42,18,3,104,54733,54736,
9,9,RUBBERDUCK,AMA,EDE,-11,EDH,-2,-13,42,4,3,7182,54752,54756,
9,9,TrickyDicky,PRO,EDE,-8,EDH,-4,-12,44,19,3,59,54737,54739,
9,9,DARLAVA,AMA,EDE,-17,EDH,6,-11,45,5,3,8528,54672,54675,
9,9,GripRip,SEMI,EDE,-10,EDH,-1,-11,45,10,3,7328,54702,54706,
9,9,Andrew_Holmes,SEMI,EDE,-8,EDH,-1,-9,47,11,2,8248,54695,54698,
9,9,Fry_Lock,SEMI,EDE,-6,EDH,-2,-8,48,12,2,8008,54726,54729,
9,9,freitag68,AMA,EDE,-6,EDH,-1,-7,49,6,2,2505,54742,54744,
9,9,Kd,AMA,EDE,-12,EDH,5,-7,49,6,2,8188,54709,54708,
9,9,ZoeDarlin,SEMI,EDE,-9,EDH,2,-7,49,13,2,8448,54754,54758,
9,9,Ultrafox_Lynne,AMA,EDE,-8,EDH,4,-4,52,8,1,7229,54684,54688,
9,9,Master_KP,PRO,EDE,-13,EDH,12,-1,53,20,1,7169,54727,54730,
9,9,WendyW(Wyndemere2020),AMA,EDE,-7,EDH,6,-1,53,9,1,7231,54760,54767,
9,9,KillERBee,AMA,EDE,-10,EDH,10,0,55,10,1,7173,54683,54687,
9,9,Sj_76,AMA,EDE,-2,EDH,11,9,56,11,1,129,54712,54715,
9,9,TommyGunnzFund,AMA,EDE,-4,EDH,22,18,57,12,1,8488,54713,54716,
