season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
10,8,Zanetti,ELITE,WGE,-22,WGH,-19,-41,1,1,25,28,56291,56256,
10,8,gomarino13,ELITE,WGE,-27,WGH,-13,-40,2,2,21,7171,56620,56623,
10,8,INDY,ELITE,WGE,-25,WGH,-15,-40,2,2,21,22,56638,56636,
10,8,Blutes87,ELITE,WGE,-21,WGH,-18,-39,4,4,16,41,56331,56332,
10,8,Gobson,ELITE,WGE,-26,WGH,-13,-39,4,4,16,4645,56596,56594,
10,8,bigja33,ELITE,WGE,-22,WGH,-16,-38,6,6,14,4305,56411,56452,
10,8,Metum,ELITE,WGE,-20,WGH,-17,-37,7,7,13,6625,56595,56593,
10,8,Derby_Daz,ELITE,WGE,-24,WGH,-12,-36,8,8,12,54,56252,56255,
10,8,El Jorge,ELITE,WGE,-23,WGH,-13,-36,8,8,12,24,56637,56635,
10,8,stewiestewie,PRO,WGE,-20,WGH,-15,-35,10,1,10,36,56575,56578,
10,8,yankeedude1123,ELITE,WGE,-22,WGH,-13,-35,10,10,10,4927,56627,56625,
10,8,Mully,ELITE,WGE,-22,WGH,-12,-34,12,11,9,88,56642,56646,
10,8,DESERT_RAT,SEMI,WGE,-24,WGH,-9,-33,13,1,9,7180,56312,56273,
10,8,deebee,PRO,WGE,-23,WGH,-9,-32,14,2,9,65,56251,56254,
10,8,Shooter_McGavin,ELITE,WGE,-23,WGH,-8,-31,15,12,9,8648,56597,56600,
10,8,Neo Impossible,ELITE,WGE,-20,WGH,-10,-30,16,13,9,1205,56640,56644,
10,8,Larryr,PRO,WGE,-16,WGH,-13,-29,17,3,8,7968,56619,56622,
10,8,Maximus,ELITE,WGE,-18,WGH,-11,-29,17,14,8,7177,56391,56451,
10,8,WickedShack🇩🇪,PRO,WGE,-18,WGH,-9,-27,19,4,8,102,56491,56531,
10,8,Laurent🇧🇪,PRO,WGE,-18,WGH,-8,-26,20,5,8,4186,56231,56253,
10,8,TrickyDicky,PRO,WGE,-24,WGH,-2,-26,20,5,8,59,56576,56579,
10,8,plucky✌,PRO,WGE,-21,WGH,-4,-25,22,7,7,1108,56639,56643,
10,8,Princess_Bankshot,ELITE,WGE,-17,WGH,-8,-25,22,15,7,4945,56577,56580,
10,8,D3bb13,PRO,WGE,-16,WGH,-8,-24,24,8,7,72,56334,56351,
10,8,indianchief,SEMI,WGE,-16,WGH,-8,-24,24,2,7,120,56333,56335,
10,8,StoneyMan69,SEMI,WGE,-16,WGH,-8,-24,24,2,7,7166,56618,56616,
10,8,Chipnputt,PRO,WGE,-14,WGH,-9,-23,27,9,6,7172,56585,56582,
10,8,KCRob,PRO,WGE,-13,WGH,-10,-23,27,9,6,49,56589,56592,
10,8,mammothrept,PRO,WGE,-18,WGH,-5,-23,27,9,6,5645,56311,56272,
10,8,PaulV-PPP 🇨🇦,PRO,WGE,-16,WGH,-6,-22,30,12,6,7183,56617,56615,
10,8,peach🌻,PRO,WGE,-17,WGH,-5,-22,30,12,6,77,56607,56611,
10,8,Slabdaddy,SEMI,WGE,-15,WGH,-7,-22,30,4,6,7267,56621,56624,
10,8,YUK1N,ELITE,WGE,-19,WGH,-3,-22,30,16,6,31,56587,56590,
10,8,Chelle💯,SEMI,WGE,-13,WGH,-8,-21,34,5,5,7186,56631,56634,
10,8,NuttyGrandpa,SEMI,WGE,-19,WGH,-2,-21,34,5,5,93,56586,56583,
10,8,roknhorsebrat,PRO,WGE,-13,WGH,-8,-21,34,14,5,6165,56599,56602,
10,8,sarahloo1971,PRO,WGE,-18,WGH,-3,-21,34,14,5,63,56610,56614,
10,8,Kd,AMA,WGE,-14,WGH,-6,-20,38,1,4,8188,56471,56511,
10,8,SerenityMoon,PRO,WGE,-12,WGH,-7,-19,39,16,4,244,56574,56572,
10,8,Jennem,PRO,WGE,-14,WGH,-4,-18,40,17,4,104,56573,56571,
10,8,Master_KP,PRO,WGE,-14,WGH,-4,-18,40,17,4,7169,56552,56554,
10,8,Fry_Lock,SEMI,WGE,-14,WGH,-2,-16,42,7,3,8008,56551,56553,
10,8,RYANL503,AMA,WGE,-8,WGH,-7,-15,43,2,3,7174,56629,56632,
10,8,Alyssa38,SEMI,WGE,-15,WGH,2,-13,44,8,3,7184,56609,56613,
10,8,GripRip,SEMI,WGE,-11,WGH,-1,-12,45,9,3,7328,56628,56626,
10,8,DMD-Enditnow,SEMI,WGE,-11,WGH,2,-9,46,10,3,7175,56588,56591,
10,8,Sj_76,AMA,WGE,-14,WGH,6,-8,47,3,2,129,56630,56633,
10,8,musical_atv 🎻,SEMI,WGE,-11,WGH,4,-7,48,11,2,8148,56649,56647,
10,8,WendyW(Wyndemere2020),AMA,WGE,-10,WGH,3,-7,48,4,2,7231,56608,56612,
10,8,ZoeDarlin,SEMI,WGE,-9,WGH,3,-6,50,12,2,8448,56605,56603,
10,8,SlugJug33,SEMI,WGE,-5,WGH,1,-4,51,13,2,8788,56606,56604,
10,8,DABIGWILLO,PRO,WGE,-15,WGH,15,0,52,19,1,3506,56371,56431,
10,8,Earthling,SEMI,WGE,-12,WGH,12,0,52,14,1,230,56641,56645,
10,8,TommyGunnzFund,AMA,WGE,-7,WGH,9,2,54,5,1,8488,56598,56601,
10,8,KillERBee,AMA,WGE,-9,WGH,15,6,55,6,1,7173,56584,56581,
10,8,Bearded_Driver,AMA,WGE,-7,WGH,19,12,56,7,1,8428,56650,56648,
