season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
12,12,mini_G,ELITE,RCE,-26,RCH,-15,-41,1,1,25,8549,61907,61908,
12,12,INDY,ELITE,RCE,-25,RCH,-15,-40,2,2,21,22,61931,61932,
12,12,bigja33,ELITE,RCE,-25,RCH,-12,-37,3,3,18,4305,61833,61834,
12,12,Gobson,ELITE,RCE,-22,RCH,-13,-35,4,4,16,4645,61909,61910,
12,12,gomarino13,ELITE,RCE,-20,RCH,-15,-35,4,4,16,7171,61927,61928,
12,12,leanin2it,ELITE,RCE,-24,RCH,-11,-35,4,4,16,6950,61905,61906,
12,12,El Jorge,ELITE,RCE,-20,RCH,-14,-34,7,7,13,24,61929,61930,
12,12,Zanetti,ELITE,RCE,-23,RCH,-11,-34,7,7,13,28,61903,61904,
12,12,Maximus,ELITE,RCE,-19,RCH,-9,-28,9,9,11,7177,61871,61872,
12,12,Larryr,PRO,RCE,-17,RCH,-10,-27,10,1,10,7968,61939,61940,
12,12,Princess_Bankshot,ELITE,RCE,-17,RCH,-10,-27,10,10,10,4945,61967,61970,
12,12,Spicy - DawnSophia,ELITE,RCE,-17,RCH,-10,-27,10,10,10,7165,61925,61926,
12,12,Shaggy960,SEMI,RCE,-14,RCH,-11,-25,13,1,9,9048,61891,61892,
12,12,TrickyDicky,PRO,RCE,-20,RCH,-5,-25,13,2,9,59,61968,61971,
12,12,yankeedude1123,ELITE,RCE,-16,RCH,-6,-22,15,12,9,4927,61973,61974,
12,12,KnockoutG 🥊,PRO,RCE,-20,RCH,-1,-21,16,3,9,3237,61911,61912,
12,12,D3bb13,PRO,RCE,-17,RCH,-3,-20,17,4,8,72,61831,61832,
12,12,Mully,ELITE,RCE,-15,RCH,-5,-20,17,13,8,88,61975,61976,
12,12,roknhorsebrat,PRO,RCE,-19,RCH,-1,-20,17,4,8,6165,61915,61916,
12,12,SerenityMoon,PRO,RCE,-13,RCH,-7,-20,17,4,8,244,61959,61960,
12,12,Raccoons Whisker,SEMI,RCE,-15,RCH,-4,-19,21,2,7,8268,61901,61902,
12,12,The Real JB,PRO,RCE,-15,RCH,-4,-19,21,7,7,8708,61937,61938,
12,12,Chelle💯,SEMI,RCE,-13,RCH,-5,-18,23,3,7,7186,61933,61934,
12,12,Laurent🇧🇪,PRO,RCE,-12,RCH,-4,-16,24,8,7,4186,61851,61852,
12,12,NuttyGrandpa,SEMI,RCE,-11,RCH,-5,-16,24,4,7,93,61953,61954,
12,12,stewiestewie,PRO,RCE,-20,RCH,4,-16,24,8,7,36,61969,61972,
12,12,Earthling,SEMI,RCE,-14,RCH,-1,-15,27,5,6,230,61943,61944,
12,12,Jennem,PRO,RCE,-13,RCH,-2,-15,27,10,6,104,61895,61896,
12,12,plucky✌,PRO,RCE,-15,RCH,0,-15,27,10,6,1108,61935,61936,
12,12,Neo Impossible,ELITE,RCE,-21,RCH,7,-14,30,14,5,1205,61941,61942,
12,12,Alyssa38,SEMI,RCE,-7,RCH,-6,-13,31,6,5,7184,61917,61918,
12,12,BadWolff🐺,PRO,RCE,-3,RCH,-10,-13,31,12,5,6947,61923,61924,
12,12,deebee,PRO,RCE,-12,RCH,-1,-13,31,12,5,65,61893,61894,
12,12,PaulV-PPP 🇨🇦,PRO,RCE,-18,RCH,6,-12,34,14,4,7183,61961,61962,
12,12,Kd,AMA,RCE,-16,RCH,6,-10,35,1,4,8188,61897,61898,
12,12,mammothrept,PRO,RCE,-13,RCH,4,-9,36,15,4,5645,61835,61836,
12,12,ZoeDarlin,SEMI,RCE,-12,RCH,3,-9,36,7,4,8448,61913,61914,
12,12,Chipnputt,PRO,RCE,-13,RCH,5,-8,38,16,3,7172,61955,61956,
12,12,indianchief,SEMI,RCE,-12,RCH,4,-8,38,8,3,120,61815,61816,
12,12,Sj_76,AMA,RCE,-12,RCH,4,-8,38,2,3,129,61951,61952,
12,12,Dubi0us,SEMI,RCE,-6,RCH,2,-4,41,9,2,8928,61963,61964,
12,12,Ultrafox_Lynne,AMA,RCE,-5,RCH,2,-3,42,3,2,7229,61957,61958,
12,12,SlugJug33,SEMI,RCE,-14,RCH,12,-2,43,10,2,8788,61921,61922,
12,12,Slabdaddy,SEMI,RCE,-16,RCH,15,-1,44,11,2,7267,61965,61966,
12,12,StoneyMan69,SEMI,RCE,-9,RCH,8,-1,44,11,2,7166,61811,61812,
12,12,KillERBee,AMA,RCE,-1,RCH,3,2,46,4,1,7173,61813,61814,
12,12,WendyW(Wyndemere2020),AMA,RCE,-4,RCH,9,5,47,5,1,7231,61919,61920,
12,12,Audrey,AMA,RCE,1,RCH,16,17,48,6,1,8608,61899,61900,
