season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
6,6,YUK1N,ELITE,VNE,-23,VNH,-16,-39,1,1,25,31,48959,48960,
6,6,yankeedude1123,ELITE,VNE,-17,VNH,-19,-36,2,2,21,4927,48989,48990,
6,6,INDY,ELITE,VNE,-20,VNH,-14,-34,3,3,18,22,48999,49000,
6,6,Gobson,ELITE,VNE,-15,VNH,-18,-33,4,4,16,4645,48961,48965,
6,6,Slappy,PRO,VNE,-17,VNH,-15,-32,5,1,15,1705,48919,48922,
6,6,Zanetti,ELITE,VNE,-17,VNH,-15,-32,5,5,15,28,48953,48956,
6,6,bigja33,ELITE,VNE,-18,VNH,-13,-31,7,6,13,4305,48905,48907,
6,6,Derby_Daz,ELITE,VNE,-17,VNH,-14,-31,7,6,13,54,48932,48934,
6,6,mammothrept,PRO,VNE,-14,VNH,-17,-31,7,2,13,5645,48904,48906,
6,6,BUBBAFRAME,SEMI,VNE,-17,VNH,-12,-29,10,1,10,7609,49025,49026,
6,6,Jennem,PRO,VNE,-17,VNH,-12,-29,10,3,10,104,48946,48950,
6,6,plucky✌,PRO,VNE,-16,VNH,-13,-29,10,3,10,1108,48897,48900,
6,6,HappyGilmore,AMA,VNE,-15,VNH,-13,-28,13,1,9,5245,48955,48958,
6,6,KCRob,PRO,VNE,-15,VNH,-13,-28,13,5,9,49,48963,48964,
6,6,Mully,ELITE,VNE,-16,VNH,-12,-28,13,8,9,88,48899,48902,
6,6,GuyB22,SEMI,VNE,-15,VNH,-12,-27,16,2,9,4866,48954,48957,
6,6,Princess_Bankshot,ELITE,VNE,-16,VNH,-11,-27,16,9,9,4945,48985,48987,
6,6,SQUEEZY_JIBBZ,PRO,VNE,-18,VNH,-9,-27,16,6,9,46,49013,49014,
6,6,WickedShack🇩🇪,PRO,VNE,-14,VNH,-13,-27,16,6,9,102,48968,48971,
6,6,DABIGWILLO,PRO,VNE,-16,VNH,-10,-26,20,8,8,3506,48903,48908,
6,6,Maximus,ELITE,VNE,-15,VNH,-11,-26,20,10,8,7177,48931,48933,
6,6,Awkward3Sauce,SEMI,VNE,-16,VNH,-8,-24,22,3,8,125,48898,48901,
6,6,El Jorge,ELITE,VNE,-13,VNH,-11,-24,22,11,8,24,48997,48998,
6,6,sarahloo1971,PRO,VNE,-11,VNH,-12,-23,24,9,8,63,48910,48914,
6,6,Slabdaddy,SEMI,VNE,-14,VNH,-9,-23,24,4,8,7267,49019,49020,
6,6,StoneyMan69,SEMI,VNE,-13,VNH,-10,-23,24,4,8,7166,48982,48984,
6,6,freitag68,AMA,VNE,-12,VNH,-10,-22,27,2,7,2505,48918,48921,
6,6,StevieWonderful,AMA,VNE,-12,VNH,-10,-22,27,2,7,7428,48935,48938,
6,6,Chipnputt,PRO,VNE,-9,VNH,-12,-21,29,10,7,7172,48976,48979,
6,6,D3bb13,PRO,VNE,-12,VNH,-9,-21,29,10,7,72,48893,48894,
6,6,KnockoutG 🥊,PRO,VNE,-11,VNH,-10,-21,29,10,7,3237,48991,48992,
6,6,leanin2it,ELITE,VNE,-17,VNH,-4,-21,29,12,7,6950,48962,48966,
6,6,Spicy - DawnSophia,ELITE,VNE,-18,VNH,-3,-21,29,12,7,7165,49017,49018,
6,6,TrickyDicky,PRO,VNE,-18,VNH,-3,-21,29,10,7,59,48986,48988,
6,6,Alisha0068,AMA,VNE,-7,VNH,-13,-20,35,4,6,7569,48936,48937,
6,6,deebee,PRO,VNE,-11,VNH,-9,-20,35,14,6,65,48940,48941,
6,6,GripRip,SEMI,VNE,-9,VNH,-10,-19,37,6,5,7328,48911,48915,
6,6,LLABB23_LISA,AMA,VNE,-7,VNH,-12,-19,37,5,5,7188,49007,49008,
6,6,MrDachshund81,SEMI,VNE,-13,VNH,-6,-19,37,6,5,5425,48967,48970,
6,6,Dandnt65,AMA,VNE,-12,VNH,-6,-18,40,6,5,362,48912,48916,
6,6,DOMEY,AMA,VNE,-11,VNH,-7,-18,40,6,5,164,48945,48949,
6,6,SerenityMoon,PRO,VNE,-9,VNH,-9,-18,40,15,5,244,48947,48951,
6,6,Neo Impossible,ELITE,VNE,-10,VNH,-7,-17,43,14,4,1205,49011,49012,
6,6,NuttyGrandpa,SEMI,VNE,-12,VNH,-5,-17,43,8,4,93,48974,48977,
6,6,Chelle💯,SEMI,VNE,-14,VNH,-2,-16,45,9,4,7186,49009,49010,
6,6,DJTwigg,SEMI,VNE,-8,VNH,-8,-16,45,9,4,7185,48892,48895,
6,6,Missi,AMA,VNE,-17,VNH,1,-16,45,8,4,322,48917,48920,
6,6,Savy,AMA,VNE,-12,VNH,-4,-16,45,8,4,6970,49015,49016,
6,6,roknhorsebrat,PRO,VNE,-14,VNH,-1,-15,49,16,3,6165,48993,48994,
6,6,ARTSY,SEMI,VNE,-11,VNH,-3,-14,50,11,3,7610,48969,48972,
6,6,Duckk,ELITE,VNE,-11,VNH,-3,-14,50,15,3,421,48891,48896,
6,6,lynniebodd,SEMI,VNE,-6,VNH,-7,-13,52,12,3,222,48909,48913,
6,6,PaulV-PPP 🇨🇦,PRO,VNE,-11,VNH,-2,-13,52,17,3,7183,49031,49022,
6,6,FROGMAN,AMA,VNE,-13,VNH,1,-12,54,10,2,7388,49023,49024,
6,6,Master_KP,PRO,VNE,-7,VNH,-5,-12,54,18,2,7169,48943,48944,
6,6,SHEZ_FROM_HW,AMA,VNE,-10,VNH,-2,-12,54,10,2,7628,48939,48942,
6,6,CHERIE_ROSE,AMA,VNE,-9,VNH,-2,-11,57,12,2,7189,49001,49002,
6,6,DMD-Enditnow,SEMI,VNE,-10,VNH,-1,-11,57,13,2,7175,48995,48996,
6,6,Sj_76,AMA,VNE,-11,VNH,2,-9,59,13,1,129,49003,49004,
6,6,RYANL503,AMA,VNE,-13,VNH,5,-8,60,14,1,7174,49005,49006,
6,6,KillERBee,AMA,VNE,-3,VNH,-3,-6,61,15,1,7173,48975,48978,
6,6,RUBBERDUCK,AMA,VNE,-4,VNH,0,-4,62,16,1,7182,48981,48983,
6,6,Ultrafox_Lynne,AMA,VNE,-6,VNH,13,7,63,17,1,7229,48973,48980,
6,6,PUTT_FOR_DOH,AMA,VNE,-9,VNH,24,15,64,18,1,7611,48948,48952,
