season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
5,5,𝙹𝚞𝚕𝚒𝚊𝚗,ELITE,GBE,-28,GBH,-19,-47,1,1,25,6745,46901,46902,
5,5,bigja33,ELITE,GBE,-29,GBH,-15,-44,2,2,21,4305,46909,46910,
5,5,ZONK,AMA,GBE,-20,GBH,-24,-44,2,1,21,3826,47015,47016,
5,5,Matt916,PRO,GBE,-26,GBH,-17,-43,4,1,16,32,47007,47008,
5,5,Metum,ELITE,GBE,-20,GBH,-21,-41,5,3,15,6625,47035,47036,
5,5,Princess_Bankshot,ELITE,GBE,-25,GBH,-16,-41,5,3,15,4945,46911,46912,
5,5,Slappy,PRO,GBE,-25,GBH,-16,-41,5,2,15,1705,46927,46928,
5,5,StrokeLimitReached,SEMI,GBE,-28,GBH,-13,-41,5,1,15,47,47031,47032,
5,5,YUK1N,ELITE,GBE,-25,GBH,-16,-41,5,3,15,31,46951,46952,
5,5,gomarino13,ELITE,GBE,-21,GBH,-19,-40,10,6,12,7171,47001,47002,
5,5,Neo Impossible,ELITE,GBE,-21,GBH,-18,-39,11,7,11,1205,47019,47020,
5,5,DABIGWILLO,PRO,GBE,-20,GBH,-18,-38,12,3,10,3506,46953,46954,
5,5,leanin2it,ELITE,GBE,-23,GBH,-14,-37,13,8,9,6950,46949,46950,
5,5,PYRAMIDD,AMA,GBE,-22,GBH,-15,-37,13,2,9,7468,46921,46922,
5,5,CRAZYHORSE,AMA,GBE,-27,GBH,-9,-36,15,3,9,7181,46937,46938,
5,5,KCRob,PRO,GBE,-20,GBH,-16,-36,15,4,9,49,46987,46988,
5,5,yankeedude1123,ELITE,GBE,-20,GBH,-16,-36,15,9,9,4927,46903,46904,
5,5,moba,AMA,GBE,-19,GBH,-16,-35,18,4,9,4166,46931,46932,
5,5,sarahloo1971,PRO,GBE,-17,GBH,-17,-34,19,5,8,63,46917,46918,
5,5,freitag68,AMA,GBE,-19,GBH,-14,-33,20,5,8,2505,46897,46898,
5,5,AmberWave,AMA,GBE,-20,GBH,-12,-32,21,6,8,91,46895,46896,
5,5,Spicy - DawnSophia,ELITE,GBE,-18,GBH,-14,-32,21,10,8,7165,46989,46990,
5,5,SQUEEZY_JIBBZ,PRO,GBE,-22,GBH,-10,-32,21,6,8,46,47034,47033,
5,5,Chipnputt,PRO,GBE,-18,GBH,-13,-31,24,7,8,7172,46985,46986,
5,5,Gobson,ELITE,GBE,-22,GBH,-9,-31,24,11,8,4645,46929,46930,
5,5,Savy,AMA,GBE,-20,GBH,-10,-30,26,7,7,6970,46939,46940,
5,5,UroPa,AMA,GBE,-21,GBH,-9,-30,26,7,7,302,47017,47018,
5,5,BadWolff🐺,PRO,GBE,-19,GBH,-10,-29,28,8,7,6947,46991,46992,
5,5,Dandnt65,AMA,GBE,-19,GBH,-10,-29,28,9,7,362,46919,46920,
5,5,DeathByZeth,AMA,GBE,-20,GBH,-9,-29,28,9,7,4865,47011,47012,
5,5,deebee,PRO,GBE,-14,GBH,-15,-29,28,8,7,65,46947,46948,
5,5,olle,AMA,GBE,-16,GBH,-13,-29,28,9,7,3745,46967,46968,
5,5,El Jorge,ELITE,GBE,-18,GBH,-10,-28,33,12,6,24,46923,46924,
5,5,Mully,ELITE,GBE,-21,GBH,-6,-27,34,13,6,88,46925,46926,
5,5,roknhorsebrat,PRO,GBE,-14,GBH,-12,-26,35,10,6,6165,46971,46972,
5,5,spiral37,AMA,GBE,-16,GBH,-10,-26,35,12,6,4087,46899,46900,
5,5,StevieWonderful,AMA,GBE,-17,GBH,-9,-26,35,12,6,7428,46959,46960,
