season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
10,7,Zanetti,ELITE,RCE,-25,RCH,-16,-41,1,1,25,28,56091,56093,
10,7,INDY,ELITE,RCE,-21,RCH,-17,-38,2,2,21,22,56203,56201,
10,7,l7jazz,PRO,RCE,-23,RCH,-9,-32,3,1,18,7908,56175,56178,
10,7,Maximus,ELITE,RCE,-19,RCH,-12,-31,4,3,16,7177,56113,56109,
10,7,bigja33,ELITE,RCE,-18,RCH,-11,-29,5,4,15,4305,56116,56112,
10,7,Derby_Daz,ELITE,RCE,-18,RCH,-10,-28,6,5,14,54,56092,56094,
10,7,El Jorge,ELITE,RCE,-17,RCH,-11,-28,6,5,14,24,56204,56202,
10,7,gomarino13,ELITE,RCE,-14,RCH,-13,-27,8,7,12,7171,56192,56189,
10,7,Slappy,PRO,RCE,-15,RCH,-12,-27,8,2,12,1705,56119,56122,
10,7,Duckk,ELITE,RCE,-17,RCH,-9,-26,10,8,10,421,56127,56129,
10,7,KCRob,PRO,RCE,-10,RCH,-14,-24,11,3,9,49,56182,56179,
10,7,PaulV-PPP 🇨🇦,PRO,RCE,-18,RCH,-4,-22,12,4,9,7183,56098,56095,
10,7,WickedShack🇩🇪,PRO,RCE,-13,RCH,-9,-22,12,4,9,102,56118,56121,
10,7,deebee,PRO,RCE,-14,RCH,-7,-21,14,6,9,65,56151,56152,
10,7,Laurent🇧🇪,PRO,RCE,-15,RCH,-5,-20,15,7,9,4186,56099,56096,
10,7,yankeedude1123,ELITE,RCE,-17,RCH,-3,-20,15,9,9,4927,56183,56180,
10,7,Fry_Lock,SEMI,RCE,-16,RCH,-3,-19,17,1,8,8008,56126,56124,
10,7,Larryr,PRO,RCE,-13,RCH,-6,-19,17,8,8,7968,56193,56190,
10,7,Princess_Bankshot,ELITE,RCE,-16,RCH,-3,-19,17,10,8,4945,56173,56176,
10,7,D3bb13,PRO,RCE,-12,RCH,-6,-18,20,9,8,72,56100,56097,
10,7,sarahloo1971,PRO,RCE,-14,RCH,-4,-18,20,9,8,63,56137,56132,
10,7,WendyW(Wyndemere2020),AMA,RCE,-15,RCH,-3,-18,20,1,8,7231,56186,56188,
10,7,roknhorsebrat,PRO,RCE,-9,RCH,-8,-17,23,11,7,6165,56169,56165,
10,7,TrickyDicky,PRO,RCE,-20,RCH,3,-17,23,11,7,59,56174,56177,
10,7,Gobson,ELITE,RCE,-13,RCH,-3,-16,25,11,7,4645,56184,56181,
10,7,Mully,ELITE,RCE,-13,RCH,-3,-16,25,11,7,88,56205,56209,
10,7,Shooter_McGavin,ELITE,RCE,-14,RCH,-2,-16,25,11,7,8648,56170,56166,
10,7,Neo Impossible,ELITE,RCE,-12,RCH,-3,-15,28,14,6,1205,56207,56211,
10,7,Alyssa38,SEMI,RCE,-13,RCH,-1,-14,29,2,6,7184,56136,56131,
10,7,Savy,AMA,RCE,-10,RCH,-4,-14,29,2,6,6970,56208,56212,
10,7,lynniebodd,SEMI,RCE,-10,RCH,-3,-13,31,3,5,222,56135,56133,
10,7,plucky✌,PRO,RCE,-13,RCH,0,-13,31,13,5,1108,56206,56210,
10,7,Chelle💯,SEMI,RCE,-12,RCH,0,-12,33,4,5,7186,56196,56199,
10,7,StoneyMan69,SEMI,RCE,-7,RCH,-5,-12,33,4,5,7166,56159,56162,
10,7,Chipnputt,PRO,RCE,-14,RCH,3,-11,35,14,5,7172,56103,56107,
10,7,mammothrept,PRO,RCE,-15,RCH,4,-11,35,14,5,5645,56115,56111,
10,7,RYANL503,AMA,RCE,-8,RCH,-3,-11,35,3,5,7174,56197,56200,
10,7,Jennem,PRO,RCE,-10,RCH,0,-10,38,16,4,104,56158,56153,
10,7,Woofmaster521 (Kathy),AMA,RCE,-9,RCH,-1,-10,38,4,4,8390,56185,56187,
10,7,Kd,AMA,RCE,-7,RCH,-1,-8,40,5,4,8188,56117,56120,
10,7,NuttyGrandpa,SEMI,RCE,-14,RCH,6,-8,40,6,4,93,56101,56105,
10,7,SerenityMoon,PRO,RCE,-7,RCH,-1,-8,40,17,4,244,56157,56155,
10,7,indianchief,SEMI,RCE,-15,RCH,8,-7,43,7,3,120,56160,56163,
10,7,Slabdaddy,SEMI,RCE,-12,RCH,5,-7,43,7,3,7267,56194,56191,
10,7,DMD-Enditnow,SEMI,RCE,-10,RCH,4,-6,45,9,3,7175,56161,56164,
10,7,DJTwigg,SEMI,RCE,-9,RCH,4,-5,46,10,2,7185,56128,56130,
10,7,Ultrafox_Lynne,AMA,RCE,-10,RCH,6,-4,47,6,2,7229,56104,56108,
10,7,awesome_kris,SEMI,RCE,-9,RCH,8,-1,48,11,2,7207,56156,56154,
10,7,DABIGWILLO,PRO,RCE,-14,RCH,15,1,49,18,2,3506,56114,56110,
10,7,GripRip,SEMI,RCE,-4,RCH,5,1,49,12,2,7328,56138,56134,
10,7,Master_KP,PRO,RCE,-10,RCH,13,3,51,19,1,7169,56125,56123,
10,7,Sj_76,AMA,RCE,-3,RCH,7,4,52,7,1,129,56195,56198,
10,7,ZoeDarlin,SEMI,RCE,-11,RCH,15,4,52,13,1,8448,56172,56168,
10,7,KillERBee,AMA,RCE,-5,RCH,14,9,54,8,1,7173,56102,56106,
10,7,TommyGunnzFund,AMA,RCE,-2,RCH,16,14,55,9,1,8488,56171,56167,
