season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
11,6,Zanetti,ELITE,ELE,-23,ELH,-24,-47,1,1,25,28,58471,58473,
11,6,bigja33,ELITE,ELE,-25,ELH,-20,-45,2,2,21,4305,58511,58508,
11,6,INDY,ELITE,ELE,-19,ELH,-24,-43,3,3,18,22,58499,58497,
11,6,leanin2it,ELITE,ELE,-19,ELH,-21,-40,4,4,16,6950,58545,58548,
11,6,Gobson,ELITE,ELE,-20,ELH,-19,-39,5,5,15,4645,58539,58541,
11,6,gopats37,ELITE,ELE,-20,ELH,-19,-39,5,5,15,101,58550,58552,
11,6,Maximus,ELITE,ELE,-19,ELH,-19,-38,7,7,13,7177,58501,58504,
11,6,Larryr,PRO,ELE,-22,ELH,-14,-36,8,1,12,7968,58565,58568,
11,6,yankeedude1123,ELITE,ELE,-19,ELH,-17,-36,8,8,12,4927,58554,58556,
11,6,Shooter_McGavin,ELITE,ELE,-22,ELH,-13,-35,10,9,10,8648,58571,58569,
11,6,Chipnputt,PRO,ELE,-13,ELH,-21,-34,11,2,9,7172,58479,58483,
11,6,El Jorge,ELITE,ELE,-21,ELH,-13,-34,11,10,9,24,58500,58498,
11,6,TrickyDicky,PRO,ELE,-17,ELH,-17,-34,11,2,9,59,58533,58536,
11,6,deebee,PRO,ELE,-15,ELH,-18,-33,14,4,9,65,58510,58507,
11,6,Gatorsfan89,SEMI,ELE,-17,ELH,-15,-32,15,1,9,8828,58472,58474,
11,6,gomarino13,ELITE,ELE,-21,ELH,-11,-32,15,11,9,7171,58563,58566,
11,6,Laurent🇧🇪,PRO,ELE,-15,ELH,-17,-32,15,5,9,4186,58475,58476,
11,6,l7jazz,PRO,ELE,-20,ELH,-11,-31,18,6,8,7908,58526,58528,
11,6,stewiestewie,PRO,ELE,-17,ELH,-13,-30,19,7,8,36,58534,58537,
11,6,RUBBERDUCK,AMA,ELE,-19,ELH,-9,-28,20,1,7,7182,58562,58559,
11,6,DABIGWILLO,PRO,ELE,-20,ELH,-7,-27,21,8,7,3506,58502,58505,
11,6,Metum,ELITE,ELE,-18,ELH,-9,-27,21,12,7,6625,58540,58542,
11,6,WickedShack🇩🇪,PRO,ELE,-20,ELH,-7,-27,21,8,7,102,58525,58527,
11,6,Alyssa38,SEMI,ELE,-10,ELH,-16,-26,24,2,6,7184,58486,58488,
11,6,Princess_Bankshot,ELITE,ELE,-15,ELH,-11,-26,24,13,6,4945,58535,58538,
11,6,The Real JB,PRO,ELE,-13,ELH,-13,-26,24,10,6,8708,58553,58555,
11,6,Slabdaddy,SEMI,ELE,-13,ELH,-12,-25,27,3,6,7267,58564,58567,
11,6,awesome_kris,SEMI,ELE,-15,ELH,-9,-24,28,4,6,7207,58524,58520,
11,6,Chelle💯,SEMI,ELE,-14,ELH,-10,-24,28,4,6,7186,58572,58570,
11,6,Fry_Lock,SEMI,ELE,-15,ELH,-9,-24,28,4,6,8008,58561,58558,
11,6,SerenityMoon,PRO,ELE,-15,ELH,-9,-24,28,11,6,244,58523,58519,
11,6,GripRip,SEMI,ELE,-13,ELH,-10,-23,32,7,5,7328,58485,58487,
11,6,Raccoons Whisker,SEMI,ELE,-11,ELH,-12,-23,32,7,5,8268,58513,58515,
11,6,roknhorsebrat,PRO,ELE,-16,ELH,-7,-23,32,12,5,6165,58493,58496,
11,6,PaulV-PPP 🇨🇦,PRO,ELE,-13,ELH,-9,-22,35,13,4,7183,58512,58509,
11,6,DMD-Enditnow,SEMI,ELE,-11,ELH,-10,-21,36,9,4,7175,58531,58530,
11,6,mammothrept,PRO,ELE,-14,ELH,-6,-20,37,14,3,5645,58503,58506,
11,6,Jennem,PRO,ELE,-13,ELH,-6,-19,38,15,3,104,58521,58517,
11,6,NuttyGrandpa,SEMI,ELE,-15,ELH,-1,-16,39,10,3,93,58480,58484,
11,6,StoneyMan69,SEMI,ELE,-13,ELH,-1,-14,40,11,3,7166,58522,58518,
11,6,Ultrafox_Lynne,AMA,ELE,-15,ELH,1,-14,40,2,3,7229,58477,58481,
11,6,Master_KP,PRO,ELE,-10,ELH,-3,-13,42,16,2,7169,58560,58557,
11,6,ZoeDarlin,SEMI,ELE,-11,ELH,-2,-13,42,12,2,8448,58543,58546,
11,6,KillERBee,AMA,ELE,-13,ELH,2,-11,44,3,2,7173,58478,58482,
11,6,SlugJug33,SEMI,ELE,-4,ELH,-6,-10,45,13,2,8788,58544,58547,
11,6,Dubi0us,SEMI,ELE,-6,ELH,-2,-8,46,14,1,8928,58492,58495,
11,6,Nic79,SEMI,ELE,-10,ELH,6,-4,47,15,1,7176,58532,58529,
11,6,DBCQ,AMA,ELE,-2,ELH,0,-2,48,4,1,7928,58491,58494,
11,6,Kd,AMA,ELE,-5,ELH,3,-2,48,4,1,8188,58514,58516,
11,6,Blutes87,ELITE,ELE,3,ELH,16,19,50,14,1,41,58549,58551,
