season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
4,5,FelixTortilla,AMA,ALE,-19,ALH,-26,-45,1,1,25,6969,44833,44897,
4,5,MrDachshund81,SEMI,ALE,-20,ALH,-20,-40,2,1,18,5425,44848,44912,
4,5,YUK1N,ELITE,ALE,-19,ALH,-20,-39,3,1,16,31,44806,44870,
4,5,moba,AMA,ALE,-20,ALH,-18,-38,4,2,15,4166,44847,44911,
4,5,DeathByZeth,AMA,ALE,-18,ALH,-19,-37,5,3,14,4865,44824,44888,
4,5,DontQuitWhenLosing,PRO,ALE,-19,ALH,-18,-37,5,1,14,6951,44830,44894,
4,5,El Jorge,ELITE,ALE,-17,ALH,-20,-37,5,2,14,24,44832,44896,
4,5,freitag68,AMA,ALE,-19,ALH,-18,-37,5,3,14,2505,44794,44858,
4,5,JTVC,AMA,ALE,-18,ALH,-19,-37,5,3,14,6867,44839,44903,
4,5,Princess_Bankshot,ELITE,ALE,-17,ALH,-20,-37,5,2,14,4945,44843,44907,
4,5,TIGERHOODS,PRO,ALE,-18,ALH,-19,-37,5,1,14,60,44802,44866,
4,5,ZONK,AMA,ALE,-19,ALH,-18,-37,5,3,14,3826,44807,44871,
4,5,bigja33,ELITE,ALE,-18,ALH,-18,-36,13,4,9,4305,44815,44879,
4,5,Chicagobry,AMA,ALE,-19,ALH,-17,-36,13,7,9,7125,44819,44883,
4,5,Mully,ELITE,ALE,-17,ALH,-19,-36,13,4,9,88,44849,44913,
4,5,AmberWave,AMA,ALE,-21,ALH,-14,-35,16,8,9,91,44810,44874,
4,5,Slappy,PRO,ALE,-15,ALH,-20,-35,16,3,9,1705,44796,44860,
4,5,TrickyDicky,PRO,ALE,-18,ALH,-17,-35,16,3,9,59,44803,44867,
4,5,gomarino13,ELITE,ALE,-17,ALH,-17,-34,19,6,8,7171,44834,44898,
4,5,SerenityMoon,PRO,ALE,-13,ALH,-21,-34,19,5,8,244,44793,44857,
4,5,UroPa,AMA,ALE,-15,ALH,-19,-34,19,9,8,302,44804,44868,
4,5,BadWolff🐺,PRO,ALE,-15,ALH,-17,-32,22,6,8,6947,44814,44878,
