season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
8,12,INDY,ELITE,VNE,-19,VNH,-22,-41,1,1,25,22,53504,53502,
8,12,Princess_Bankshot,ELITE,VNE,-19,VNH,-21,-40,2,2,21,4945,53530,53527,
8,12,Zanetti,ELITE,VNE,-21,VNH,-19,-40,2,2,21,28,53471,53473,
8,12,Derby_Daz,ELITE,VNE,-19,VNH,-17,-36,4,4,16,54,53492,53490,
8,12,gomarino13,ELITE,VNE,-22,VNH,-13,-35,5,5,15,7171,53565,53562,
8,12,Mully,ELITE,VNE,-17,VNH,-18,-35,5,5,15,88,53568,53572,
8,12,El Jorge,ELITE,VNE,-18,VNH,-16,-34,7,7,13,24,53503,53501,
8,12,Larryr,PRO,VNE,-19,VNH,-14,-33,8,1,12,7968,53566,53563,
8,12,bigja33,ELITE,VNE,-13,VNH,-18,-31,9,8,11,4305,53484,53488,
8,12,Gobson,ELITE,VNE,-17,VNH,-14,-31,9,8,11,4645,53547,53551,
8,12,mammothrept,PRO,VNE,-17,VNH,-14,-31,9,2,11,5645,53483,53487,
8,12,Maximus,ELITE,VNE,-18,VNH,-13,-31,9,8,11,7177,53482,53486,
8,12,SQUEEZY_JIBBZ,PRO,VNE,-16,VNH,-15,-31,9,2,11,46,53567,53571,
8,12,YUK1N,ELITE,VNE,-17,VNH,-14,-31,9,8,11,31,53534,53538,
8,12,leanin2it,ELITE,VNE,-16,VNH,-14,-30,15,12,9,6950,53548,53552,
8,12,l7jazz,PRO,VNE,-17,VNH,-12,-29,16,4,9,7908,53529,53526,
8,12,TrickyDicky,PRO,VNE,-18,VNH,-11,-29,16,4,9,59,53528,53525,
8,12,yankeedude1123,ELITE,VNE,-17,VNH,-12,-29,16,13,9,4927,53545,53549,
8,12,Chipnputt,PRO,VNE,-16,VNH,-12,-28,19,6,9,7172,53478,53475,
8,12,lynniebodd,SEMI,VNE,-15,VNH,-13,-28,19,1,9,222,53506,53510,
8,12,ARTSY,SEMI,VNE,-18,VNH,-9,-27,21,2,8,7610,53557,53559,
8,12,deebee,PRO,VNE,-19,VNH,-8,-27,21,7,8,65,53516,53514,
8,12,DMD-Enditnow,SEMI,VNE,-16,VNH,-11,-27,21,2,8,7175,53533,53537,
8,12,Neo Impossible,ELITE,VNE,-17,VNH,-10,-27,21,14,8,1205,53570,53574,
8,12,plucky✌,PRO,VNE,-16,VNH,-11,-27,21,7,8,1108,53569,53573,
8,12,KnockoutG 🥊,PRO,VNE,-14,VNH,-12,-26,26,9,7,3237,53531,53535,
8,12,Shooter_McGavin,ELITE,VNE,-16,VNH,-10,-26,26,15,7,8648,53518,53522,
8,12,Alyssa38,SEMI,VNE,-13,VNH,-12,-25,28,4,6,7184,53507,53511,
8,12,StoneyMan69,SEMI,VNE,-15,VNH,-8,-23,29,5,6,7166,53515,53513,
8,12,D3bb13,PRO,VNE,-13,VNH,-8,-21,30,10,6,72,53543,53539,
8,12,roknhorsebrat,PRO,VNE,-14,VNH,-6,-20,31,11,6,6165,53532,53536,
8,12,Sandtrap,AMA,VNE,-15,VNH,-5,-20,31,1,6,7167,53491,53489,
8,12,StevieWonderful,AMA,VNE,-12,VNH,-8,-20,31,1,6,7428,53493,53497,
8,12,Jennem,PRO,VNE,-14,VNH,-5,-19,34,12,5,104,53519,53523,
8,12,NuttyGrandpa,SEMI,VNE,-9,VNH,-10,-19,34,6,5,93,53480,53477,
8,12,Spicy - DawnSophia,ELITE,VNE,-11,VNH,-8,-19,34,16,5,7165,53556,53554,
8,12,sarahloo1971,PRO,VNE,-16,VNH,-2,-18,37,13,4,63,53508,53512,
8,12,GuyB22,SEMI,VNE,-10,VNH,-7,-17,38,7,4,4866,53517,53521,
8,12,SerenityMoon,PRO,VNE,-11,VNH,-5,-16,39,14,4,244,53520,53524,
8,12,Slabdaddy,SEMI,VNE,-11,VNH,-5,-16,39,8,4,7267,53564,53561,
8,12,DABIGWILLO,PRO,VNE,-11,VNH,-2,-13,41,15,3,3506,53481,53485,
8,12,indianchief,SEMI,VNE,-14,VNH,1,-13,41,9,3,120,53542,53541,
8,12,Laurent🇧🇪,PRO,VNE,-9,VNH,-4,-13,41,15,3,4186,53472,53474,
8,12,WendyW(Wyndemere2020),AMA,VNE,-11,VNH,-1,-12,44,3,3,7231,53546,53550,
8,12,Missi,AMA,VNE,-1,VNH,-6,-7,45,4,2,322,53558,53560,
8,12,Kd,AMA,VNE,-2,VNH,-4,-6,46,5,2,8188,53555,53553,
8,12,Sj_76,AMA,VNE,-6,VNH,0,-6,46,5,2,129,53576,53575,
8,12,KillERBee,AMA,VNE,-2,VNH,-1,-3,48,7,2,7173,53479,53476,
8,12,musical_atv 🎻,SEMI,VNE,-3,VNH,0,-3,48,10,2,8148,53544,53540,
8,12,sirtacoman13,AMA,VNE,-11,VNH,9,-2,50,8,1,8310,53495,53499,
8,12,GripRip,SEMI,VNE,-10,VNH,10,0,51,11,1,7328,53505,53509,
8,12,bendybear,AMA,VNE,3,VNH,13,16,52,9,1,8309,53494,53498,
8,12,RINTARA,AMA,VNE,6,VNH,17,23,53,10,1,8389,53496,53500,
