season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
5,2,moba,AMA,AWE,-22,AWH,-18,-40,1,1,25,4166,46257,46258,
5,2,yankeedude1123,ELITE,AWE,-18,AWH,-20,-38,2,1,21,4927,46305,46306,
5,2,𝙹𝚞𝚕𝚒𝚊𝚗,ELITE,AWE,-23,AWH,-13,-36,3,2,18,6745,46303,46304,
5,2,Matt916,PRO,AWE,-22,AWH,-13,-35,4,1,16,32,46389,46390,
5,2,TrickyDicky,PRO,AWE,-22,AWH,-13,-35,4,1,16,59,46433,46434,
5,2,YUK1N,ELITE,AWE,-24,AWH,-11,-35,4,3,16,31,46331,46332,
5,2,DABIGWILLO,PRO,AWE,-21,AWH,-13,-34,7,3,13,3506,46231,46232,
5,2,El Jorge,ELITE,AWE,-18,AWH,-16,-34,7,4,13,24,46259,46260,
5,2,stewiestewie,PRO,AWE,-23,AWH,-11,-34,7,3,13,36,46431,46432,
5,2,KCRob,PRO,AWE,-18,AWH,-14,-32,10,5,10,49,46267,46268,
5,2,Princess_Bankshot,ELITE,AWE,-19,AWH,-12,-31,11,5,9,4945,46233,46234,
5,2,freitag68,AMA,AWE,-23,AWH,-6,-29,12,2,9,2505,46261,46262,
5,2,Neo Impossible,ELITE,AWE,-18,AWH,-11,-29,12,6,9,1205,46385,46386,
5,2,spiral37,AMA,AWE,-17,AWH,-12,-29,12,2,9,4087,46263,46264,
5,2,BadWolff🐺,PRO,AWE,-16,AWH,-12,-28,15,6,9,6947,46405,46406,
5,2,bigja33,ELITE,AWE,-23,AWH,-5,-28,15,7,9,4305,46299,46300,
5,2,Calassy,AMA,AWE,-19,AWH,-9,-28,15,4,9,33,46383,46384,
5,2,KnockoutG 🥊,PRO,AWE,-21,AWH,-7,-28,15,6,9,3237,46395,46396,
5,2,DUDDY,AMA,AWE,-16,AWH,-11,-27,19,5,8,7347,46371,46372,
5,2,Gobson,ELITE,AWE,-17,AWH,-10,-27,19,8,8,4645,46255,46256,
5,2,leanin2it,ELITE,AWE,-15,AWH,-12,-27,19,8,8,6950,46297,46298,
5,2,Savy,AMA,AWE,-14,AWH,-13,-27,19,5,8,6970,46373,46374,
5,2,AmberWave,AMA,AWE,-19,AWH,-7,-26,23,7,8,91,46265,46266,
