season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
11,7,gomarino13,ELITE,WOE,-21,WOH,-14,-35,1,1,25,7171,58684,58687,
11,7,Zanetti,ELITE,WOE,-21,WOH,-13,-34,2,2,21,28,58732,58736,
11,7,Blutes87,ELITE,WOE,-20,WOH,-12,-32,3,3,18,41,58691,58693,
11,7,yankeedude1123,ELITE,WOE,-23,WOH,-9,-32,3,3,18,4927,58737,58739,
11,7,YUK1N,ELITE,WOE,-21,WOH,-11,-32,3,3,18,31,58663,58666,
11,7,Shooter_McGavin,ELITE,WOE,-14,WOH,-16,-30,6,6,14,8648,58701,58704,
11,7,El Jorge,ELITE,WOE,-17,WOH,-12,-29,7,7,13,24,58708,58712,
11,7,KnockoutG 🥊,PRO,WOE,-18,WOH,-9,-27,8,1,12,3237,58627,58632,
11,7,Spicy - DawnSophia,ELITE,WOE,-19,WOH,-8,-27,8,8,12,7165,58638,58640,
11,7,Gobson,ELITE,WOE,-20,WOH,-6,-26,10,9,10,4645,58669,58673,
11,7,gopats37,ELITE,WOE,-17,WOH,-9,-26,10,9,10,101,58690,58692,
11,7,WickedShack🇩🇪,PRO,WOE,-18,WOH,-7,-25,12,2,9,102,58670,58674,
11,7,Neo Impossible,ELITE,WOE,-20,WOH,-4,-24,13,11,9,1205,58711,58715,
11,7,Chelle💯,SEMI,WOE,-14,WOH,-8,-22,14,1,9,7186,58700,58703,
11,7,DABIGWILLO,PRO,WOE,-22,WOH,0,-22,14,3,9,3506,58731,58734,
11,7,deebee,PRO,WOE,-19,WOH,-1,-20,16,4,9,65,58733,58735,
11,7,INDY,ELITE,WOE,-21,WOH,1,-20,16,12,9,22,58709,58713,
11,7,stewiestewie,PRO,WOE,-16,WOH,-4,-20,16,4,9,36,58635,58633,
11,7,bigja33,ELITE,WOE,-20,WOH,1,-19,19,13,8,4305,58738,58740,
11,7,Larryr,PRO,WOE,-13,WOH,-6,-19,19,6,8,7968,58686,58689,
11,7,Slabdaddy,SEMI,WOE,-17,WOH,0,-17,21,2,8,7267,58685,58688,
11,7,The Real JB,PRO,WOE,-14,WOH,-3,-17,21,7,8,8708,58694,58696,
11,7,ZoeDarlin,SEMI,WOE,-14,WOH,-3,-17,21,2,8,8448,58676,58678,
11,7,awesome_kris,SEMI,WOE,-13,WOH,-3,-16,24,4,7,7207,58657,58660,
11,7,Gatorsfan89,SEMI,WOE,-12,WOH,-4,-16,24,4,7,8828,58710,58714,
11,7,BadWolff🐺,PRO,WOE,-15,WOH,0,-15,26,8,6,6947,58637,58639,
11,7,Kd,AMA,WOE,-14,WOH,-1,-15,26,1,6,8188,58643,58655,
11,7,Laurent🇧🇪,PRO,WOE,-14,WOH,-1,-15,26,8,6,4186,58611,58613,
11,7,SerenityMoon,PRO,WOE,-16,WOH,1,-15,26,8,6,244,58658,58661,
11,7,D3bb13,PRO,WOE,-11,WOH,-3,-14,30,11,6,72,58616,58618,
11,7,Audrey,AMA,WOE,-15,WOH,2,-13,31,2,5,8608,58653,58654,
11,7,freitag68,AMA,WOE,-12,WOH,0,-12,32,3,5,2505,58612,58614,
11,7,indianchief,SEMI,WOE,-12,WOH,0,-12,32,6,5,120,58615,58617,
11,7,l7jazz,PRO,WOE,-18,WOH,7,-11,34,12,5,7908,58671,58675,
11,7,Nic79,SEMI,WOE,-6,WOH,-5,-11,34,7,5,7176,58662,58665,
11,7,SlugJug33,SEMI,WOE,-16,WOH,5,-11,34,7,5,8788,58677,58679,
11,7,Jennem,PRO,WOE,-11,WOH,1,-10,37,13,4,104,58656,58659,
11,7,plucky✌,PRO,WOE,-16,WOH,7,-9,38,14,4,1108,58706,58707,
11,7,GripRip,SEMI,WOE,-16,WOH,8,-8,39,9,4,7328,58636,58634,
11,7,Master_KP,PRO,WOE,-16,WOH,8,-8,39,15,4,7169,58698,58702,
11,7,NuttyGrandpa,SEMI,WOE,-13,WOH,5,-8,39,9,4,93,58622,58624,
11,7,Chipnputt,PRO,WOE,-10,WOH,3,-7,42,16,3,7172,58621,58626,
11,7,KillERBee,AMA,WOE,-7,WOH,0,-7,42,4,3,7173,58619,58623,
11,7,Raccoons Whisker,SEMI,WOE,-16,WOH,9,-7,42,11,3,8268,58641,58651,
11,7,Fry_Lock,SEMI,WOE,-9,WOH,3,-6,45,12,2,8008,58699,58705,
11,7,roknhorsebrat,PRO,WOE,-6,WOH,0,-6,45,17,2,6165,58628,58630,
11,7,BUBBAFRAME,SEMI,WOE,-10,WOH,5,-5,47,13,2,7609,58668,58672,
11,7,Ultrafox_Lynne,AMA,WOE,-8,WOH,3,-5,47,5,2,7229,58620,58625,
11,7,DMD-Enditnow,SEMI,WOE,-13,WOH,9,-4,49,14,1,7175,58664,58667,
11,7,DBCQ,AMA,WOE,-6,WOH,3,-3,50,6,1,7928,58629,58631,
11,7,Woofmaster521 (Kathy),AMA,WOE,-8,WOH,5,-3,50,6,1,8390,58680,58682,
11,7,StoneyMan69,SEMI,WOE,-3,WOH,1,-2,52,15,1,7166,58695,58697,
11,7,WendyW(Wyndemere2020),AMA,WOE,-3,WOH,6,3,53,8,1,7231,58681,58683,
