season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
12,5,INDY,ELITE,SWE,-22,SWH,-17,-39,1,1,25,22,60653,60654,
12,5,El Jorge,ELITE,SWE,-19,SWH,-19,-38,2,2,21,24,60635,60636,
12,5,Gobson,ELITE,SWE,-20,SWH,-18,-38,2,2,21,4645,60627,60628,
12,5,mini_G,ELITE,SWE,-19,SWH,-19,-38,2,2,21,8549,60551,60552,
12,5,yankeedude1123,ELITE,SWE,-20,SWH,-18,-38,2,2,21,4927,60499,60500,
12,5,KnockoutG 🥊,PRO,SWE,-19,SWH,-17,-36,6,1,14,3237,60601,60602,
12,5,Princess_Bankshot,ELITE,SWE,-19,SWH,-17,-36,6,6,14,4945,60605,60606,
12,5,gomarino13,ELITE,SWE,-18,SWH,-17,-35,8,7,12,7171,60629,60630,
12,5,TrickyDicky,PRO,SWE,-15,SWH,-20,-35,8,2,12,59,60609,60610,
12,5,bigja33,ELITE,SWE,-19,SWH,-14,-33,10,8,10,4305,60531,60532,
12,5,Zanetti,ELITE,SWE,-21,SWH,-11,-32,11,9,9,28,60575,60576,
12,5,𝙹𝚞𝚕𝚒𝚊𝚗,ELITE,SWE,-19,SWH,-12,-31,12,10,9,6745,60651,60652,
12,5,Chelle💯,SEMI,SWE,-17,SWH,-13,-30,13,1,9,7186,60641,60642,
12,5,D3bb13,PRO,SWE,-16,SWH,-11,-27,14,3,9,72,60493,60494,
12,5,leanin2it,ELITE,SWE,-16,SWH,-11,-27,14,11,9,6950,60631,60632,
12,5,Raccoons Whisker,SEMI,SWE,-12,SWH,-15,-27,14,2,9,8268,60603,60604,
12,5,SerenityMoon,PRO,SWE,-11,SWH,-16,-27,14,3,9,244,60645,60646,
12,5,The Real JB,PRO,SWE,-11,SWH,-16,-27,14,3,9,8708,60637,60638,
12,5,Larryr,PRO,SWE,-12,SWH,-13,-25,19,6,8,7968,60633,60634,
12,5,Mully,ELITE,SWE,-22,SWH,-3,-25,19,12,8,88,60643,60644,
12,5,NuttyGrandpa,SEMI,SWE,-15,SWH,-10,-25,19,3,8,93,60577,60578,
12,5,awesome_kris,SEMI,SWE,-10,SWH,-14,-24,22,4,7,7207,60595,60596,
12,5,deebee,PRO,SWE,-15,SWH,-8,-23,23,7,7,65,60585,60586,
12,5,lefty,SEMI,SWE,-19,SWH,-4,-23,23,5,7,8588,60553,60554,
12,5,Derby_Daz,ELITE,SWE,-14,SWH,-8,-22,25,13,7,54,60581,60582,
12,5,Kyda,PRO,SWE,-14,SWH,-8,-22,25,8,7,3213,60587,60588,
12,5,Laurent🇧🇪,PRO,SWE,-9,SWH,-13,-22,25,8,7,4186,60497,60498,
12,5,mammothrept,PRO,SWE,-14,SWH,-8,-22,25,8,7,5645,60571,60572,
12,5,Neo Impossible,ELITE,SWE,-11,SWH,-11,-22,25,13,7,1205,60647,60648,
12,5,Nic79,SEMI,SWE,-9,SWH,-13,-22,25,6,7,7176,60617,60618,
12,5,Shaggy960,SEMI,SWE,-14,SWH,-8,-22,25,6,7,9048,60583,60584,
12,5,Jennem,PRO,SWE,-8,SWH,-13,-21,32,11,5,104,60597,60598,
12,5,BadWolff🐺,PRO,SWE,-8,SWH,-12,-20,33,12,5,6947,60625,60626,
12,5,Earthling,SEMI,SWE,-14,SWH,-6,-20,33,8,5,230,60699,60700,
12,5,indianchief,SEMI,SWE,-13,SWH,-7,-20,33,8,5,120,60491,60492,
12,5,stewiestewie,PRO,SWE,-13,SWH,-7,-20,33,12,5,36,60607,60608,
12,5,DBCQ,AMA,SWE,-8,SWH,-11,-19,37,1,4,7928,60692,60694,
12,5,Spicy - DawnSophia,ELITE,SWE,-9,SWH,-10,-19,37,15,4,7165,60695,60696,
12,5,roknhorsebrat,PRO,SWE,-11,SWH,-6,-17,39,14,4,6165,60613,60614,
12,5,plucky✌,PRO,SWE,-11,SWH,-5,-16,40,15,4,1108,60639,60640,
12,5,ZoeDarlin,SEMI,SWE,-7,SWH,-9,-16,40,10,4,8448,60621,60622,
12,5,DMD-Enditnow,SEMI,SWE,-8,SWH,-6,-14,42,11,3,7175,60615,60616,
12,5,Dubi0us,SEMI,SWE,-8,SWH,-6,-14,42,11,3,8928,60691,60693,
12,5,Maximus,ELITE,SWE,-13,SWH,-1,-14,42,16,3,7177,60591,60592,
12,5,DJTwigg,SEMI,SWE,-7,SWH,-6,-13,45,13,3,7185,60698,60697,
12,5,Kd,AMA,SWE,-12,SWH,0,-12,46,2,2,8188,60593,60594,
12,5,KillERBee,AMA,SWE,-10,SWH,-2,-12,46,2,2,7173,60511,60512,
12,5,Ultrafox_Lynne,AMA,SWE,-10,SWH,-1,-11,48,4,2,7229,60611,60612,
12,5,Chipnputt,PRO,SWE,0,SWH,-7,-7,49,16,2,7172,60589,60590,
12,5,SlugJug33,SEMI,SWE,-6,SWH,-1,-7,49,14,2,8788,60623,60624,
12,5,WendyW(Wyndemere2020),AMA,SWE,-7,SWH,1,-6,51,5,1,7231,60619,60620,
12,5,Audrey,AMA,SWE,-10,SWH,6,-4,52,6,1,8608,60599,60600,
12,5,StoneyMan69,SEMI,SWE,-5,SWH,1,-4,52,15,1,7166,60495,60496,
12,5,Duckk,ELITE,SWE,-9,SWH,6,-3,54,17,1,421,60579,60580,
12,5,GripRip,SEMI,SWE,-2,SWH,5,3,55,16,1,7328,60655,60656,
12,5,Woofmaster521 (Kathy),AMA,SWE,2,SWH,10,12,56,7,1,8390,60671,60672,
