season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
8,7,Zanetti,ELITE,LLE,-24,LLH,-27,-51,1,1,25,28,52753,52754,
8,7,Slappy,PRO,LLE,-26,LLH,-24,-50,2,1,21,1705,52811,52812,
8,7,INDY,ELITE,LLE,-26,LLH,-22,-48,3,2,18,22,52679,52680,
8,7,bigja33,ELITE,LLE,-25,LLH,-21,-46,4,3,16,4305,52795,52796,
8,7,leanin2it,ELITE,LLE,-26,LLH,-20,-46,4,3,16,6950,52851,52852,
8,7,TrickyDicky,PRO,LLE,-21,LLH,-24,-45,6,2,14,59,52743,52744,
8,7,Shooter_McGavin,ELITE,LLE,-21,LLH,-22,-43,7,5,13,8648,52775,52776,
8,7,BadWolff🐺,PRO,LLE,-24,LLH,-18,-42,8,3,12,6947,52721,52722,
8,7,Derby_Daz,ELITE,LLE,-20,LLH,-22,-42,8,6,12,54,52747,52748,
8,7,KCRob,PRO,LLE,-22,LLH,-20,-42,8,3,12,49,52853,52854,
8,7,mammothrept,PRO,LLE,-22,LLH,-20,-42,8,3,12,5645,52755,52756,
8,7,freitag68,AMA,LLE,-20,LLH,-20,-40,12,1,9,2505,52749,52750,
8,7,IceCreamTaco,AMA,LLE,-18,LLH,-22,-40,12,1,9,6585,52849,52850,
8,7,Mully,ELITE,LLE,-23,LLH,-17,-40,12,7,9,88,52693,52694,
8,7,Princess_Bankshot,ELITE,LLE,-19,LLH,-21,-40,12,7,9,4945,52675,52676,
8,7,YUK1N,ELITE,LLE,-24,LLH,-16,-40,12,7,9,31,52791,52792,
8,7,DABIGWILLO,PRO,LLE,-23,LLH,-16,-39,17,6,9,3506,52793,52794,
8,7,Duckk,ELITE,LLE,-16,LLH,-23,-39,17,10,9,421,52671,52672,
8,7,Gobson,ELITE,LLE,-23,LLH,-16,-39,17,10,9,4645,52735,52736,
8,7,Neo Impossible,ELITE,LLE,-25,LLH,-14,-39,17,10,9,1205,52711,52712,
8,7,Spicy - DawnSophia,ELITE,LLE,-21,LLH,-18,-39,17,10,9,7165,52719,52720,
8,7,deebee,PRO,LLE,-21,LLH,-16,-37,22,7,8,65,52839,52840,
8,7,El Jorge,ELITE,LLE,-27,LLH,-10,-37,22,14,8,24,52681,52682,
8,7,KnockoutG 🥊,PRO,LLE,-21,LLH,-16,-37,22,7,8,3237,52855,52856,
8,7,lynniebodd,SEMI,LLE,-21,LLH,-16,-37,22,1,8,222,52799,52800,
8,7,ARTSY,SEMI,LLE,-19,LLH,-17,-36,26,2,7,7610,52723,52724,
8,7,Ⲋⲧⲓⲥⲕⲩ,PRO,LLE,-18,LLH,-18,-36,26,9,7,8048,52773,52774,
8,7,gomarino13,ELITE,LLE,-21,LLH,-14,-35,28,15,7,7171,52713,52714,
8,7,Slabdaddy,SEMI,LLE,-18,LLH,-17,-35,28,3,7,7267,52715,52716,
8,7,DMD-Enditnow,SEMI,LLE,-21,LLH,-12,-33,30,4,6,7175,52857,52858,
8,7,Larryr,PRO,LLE,-22,LLH,-11,-33,30,10,6,7968,52717,52718,
8,7,Maximus,ELITE,LLE,-20,LLH,-13,-33,30,16,6,7177,52751,52752,
8,7,Jennem,PRO,LLE,-18,LLH,-14,-32,33,11,6,104,52833,52834,
8,7,Savy,AMA,LLE,-17,LLH,-14,-31,34,3,6,6970,52695,52696,
