season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
7,9,Zanetti,ELITE,GBE,-28,GBH,-23,-51,1,1,25,28,51162,51167,
7,9,yankeedude1123,ELITE,GBE,-24,GBH,-25,-49,2,2,21,4927,51210,51215,
7,9,Princess_Bankshot,ELITE,GBE,-26,GBH,-20,-46,3,3,18,4945,51261,51265,
7,9,INDY,ELITE,GBE,-26,GBH,-18,-44,4,4,16,22,51262,51266,
7,9,DABIGWILLO,PRO,GBE,-27,GBH,-15,-42,5,1,15,3506,51163,51168,
7,9,Gobson,ELITE,GBE,-26,GBH,-16,-42,5,5,15,4645,51236,51240,
7,9,leanin2it,ELITE,GBE,-25,GBH,-17,-42,5,5,15,6950,51235,51239,
7,9,El Jorge,ELITE,GBE,-24,GBH,-17,-41,8,7,12,24,51259,51263,
7,9,Duckk,ELITE,GBE,-22,GBH,-17,-39,9,8,11,421,51180,51183,
7,9,bigja33,ELITE,GBE,-22,GBH,-15,-37,10,9,10,4305,51165,51169,
7,9,mammothrept,PRO,GBE,-22,GBH,-15,-37,10,2,10,5645,51151,51153,
7,9,Matt916,PRO,GBE,-22,GBH,-15,-37,10,2,10,32,51186,51190,
7,9,Chipnputt,PRO,GBE,-22,GBH,-14,-36,13,4,9,7172,51227,51230,
7,9,Neo Impossible,ELITE,GBE,-23,GBH,-13,-36,13,10,9,1205,51269,51272,
7,9,Awkward3Sauce,SEMI,GBE,-22,GBH,-13,-35,15,1,9,125,51208,51209,
7,9,gomarino13,ELITE,GBE,-23,GBH,-12,-35,15,11,9,7171,51251,51255,
7,9,KCRob,PRO,GBE,-26,GBH,-9,-35,15,5,9,49,51188,51191,
7,9,Spicy - DawnSophia,ELITE,GBE,-21,GBH,-14,-35,15,11,9,7165,51237,51242,
7,9,Derby_Daz,ELITE,GBE,-19,GBH,-14,-33,19,13,8,54,51173,51178,
7,9,lynniebodd,SEMI,GBE,-21,GBH,-12,-33,19,2,8,222,51179,51189,
7,9,Laurent🇧🇪,PRO,GBE,-17,GBH,-15,-32,21,6,8,4186,51152,51154,
7,9,Luke.warm.dog.water,AMA,GBE,-28,GBH,-4,-32,21,1,8,7969,51252,51256,
7,9,NuttyGrandpa,SEMI,GBE,-23,GBH,-9,-32,21,3,8,93,51229,51232,
7,9,SQUEEZY_JIBBZ,PRO,GBE,-20,GBH,-12,-32,21,6,8,46,51268,51271,
7,9,plucky✌,PRO,GBE,-16,GBH,-15,-31,25,8,7,1108,51199,51201,
7,9,sarahloo1971,PRO,GBE,-17,GBH,-14,-31,25,8,7,63,51185,51195,
7,9,Maximus,ELITE,GBE,-21,GBH,-9,-30,27,14,7,7177,51160,51166,
7,9,WickedShack🇩🇪,PRO,GBE,-25,GBH,-5,-30,27,10,7,102,51247,51250,
7,9,BadWolff🐺,PRO,GBE,-16,GBH,-13,-29,29,11,7,6947,51238,51241,
7,9,PaulV-PPP 🇨🇦,PRO,GBE,-17,GBH,-12,-29,29,11,7,7183,51203,51207,
7,9,Browner,PRO,GBE,-19,GBH,-9,-28,31,13,6,42,51260,51264,
7,9,Larryr,PRO,GBE,-17,GBH,-11,-28,31,13,6,7968,51254,51258,
7,9,SerenityMoon,PRO,GBE,-18,GBH,-10,-28,31,13,6,244,51205,51214,
7,9,Chicagobry,AMA,GBE,-22,GBH,-5,-27,34,2,6,7125,51200,51206,
7,9,KnockoutG 🥊,PRO,GBE,-21,GBH,-6,-27,34,16,6,3237,51221,51226,
7,9,awesome_kris,SEMI,GBE,-11,GBH,-15,-26,36,4,5,7207,51170,51174,
7,9,freitag68,AMA,GBE,-25,GBH,-1,-26,36,3,5,2505,51171,51176,
7,9,Captain,PRO,GBE,-10,GBH,-15,-25,38,17,5,57,51220,51225,
7,9,GuyB22,SEMI,GBE,-18,GBH,-6,-24,39,5,5,4866,51243,51245,
7,9,YUK1N,ELITE,GBE,-18,GBH,-6,-24,39,15,5,31,51218,51223,
7,9,LLABB23_LISA,AMA,GBE,-14,GBH,-8,-22,41,4,4,7188,51157,51155,
7,9,StoneyMan69,SEMI,GBE,-16,GBH,-6,-22,41,6,4,7166,51244,51246,
7,9,Alyssa38,SEMI,GBE,-16,GBH,-5,-21,43,7,4,7184,51182,51192,
