season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
12,7,leanin2it,ELITE,ILE,-22,ILH,-18,-40,1,1,25,6950,61071,61072,
12,7,mini_G,ELITE,ILE,-20,ILH,-19,-39,2,2,21,8549,61031,61032,
12,7,INDY,ELITE,ILE,-18,ILH,-20,-38,3,3,18,22,61121,61122,
12,7,Zanetti,ELITE,ILE,-18,ILH,-18,-36,4,4,16,28,61073,61074,
12,7,Mully,ELITE,ILE,-17,ILH,-18,-35,5,5,15,88,61131,61132,
12,7,yankeedude1123,ELITE,ILE,-23,ILH,-12,-35,5,5,15,4927,60971,60972,
12,7,YUK1N,ELITE,ILE,-21,ILH,-14,-35,5,5,15,31,60975,60976,
12,7,Ⲋⲧⲓⲥⲕⲩ,PRO,ILE,-20,ILH,-15,-35,5,1,15,8048,61075,61076,
12,7,Jennem,PRO,ILE,-20,ILH,-14,-34,9,2,11,104,61061,61062,
12,7,gomarino13,ELITE,ILE,-18,ILH,-15,-33,10,8,10,7171,61115,61116,
12,7,El Jorge,ELITE,ILE,-17,ILH,-15,-32,11,9,9,24,61119,61120,
12,7,Princess_Bankshot,ELITE,ILE,-17,ILH,-13,-30,12,10,9,4945,61153,61155,
12,7,Neo Impossible,ELITE,ILE,-21,ILH,-7,-28,13,11,9,1205,61125,61126,
12,7,Larryr,PRO,ILE,-14,ILH,-13,-27,14,3,9,7968,61117,61118,
12,7,The Real JB,PRO,ILE,-13,ILH,-14,-27,14,3,9,8708,60951,60952,
12,7,D3bb13,PRO,ILE,-16,ILH,-10,-26,16,5,8,72,61099,61100,
12,7,Funny,SEMI,ILE,-16,ILH,-10,-26,16,1,8,9128,61067,61068,
12,7,Laurent🇧🇪,PRO,ILE,-17,ILH,-9,-26,16,5,8,4186,60973,60974,
12,7,BadWolff🐺,PRO,ILE,-16,ILH,-9,-25,19,7,8,6947,61113,61114,
12,7,Slabdaddy,SEMI,ILE,-17,ILH,-8,-25,19,2,8,7267,61164,61163,
12,7,Spicy - DawnSophia,ELITE,ILE,-17,ILH,-8,-25,19,12,8,7165,61111,61112,
12,7,indianchief,SEMI,ILE,-19,ILH,-5,-24,22,3,7,120,61105,61106,
12,7,Chipnputt,PRO,ILE,-16,ILH,-7,-23,23,8,7,7172,60993,60994,
12,7,Maximus,ELITE,ILE,-17,ILH,-6,-23,23,13,7,7177,61057,61058,
12,7,SerenityMoon,PRO,ILE,-16,ILH,-7,-23,23,8,7,244,61157,61159,
12,7,lefty,SEMI,ILE,-16,ILH,-6,-22,26,4,6,8588,61167,61168,
12,7,TrickyDicky,PRO,ILE,-15,ILH,-7,-22,26,10,6,59,61154,61156,
12,7,plucky✌,PRO,ILE,-15,ILH,-6,-21,28,11,5,1108,61123,61124,
12,7,Kd,AMA,ILE,-14,ILH,-6,-20,29,1,5,8188,61063,61064,
12,7,mammothrept,PRO,ILE,-11,ILH,-9,-20,29,12,5,5645,61011,61012,
12,7,Nic79,SEMI,ILE,-14,ILH,-6,-20,29,5,5,7176,61095,61096,
12,7,stewiestewie,PRO,ILE,-9,ILH,-11,-20,29,12,5,36,61065,61066,
12,7,deebee,PRO,ILE,-16,ILH,-3,-19,33,14,4,65,61055,61056,
12,7,NuttyGrandpa,SEMI,ILE,-14,ILH,-5,-19,33,6,4,93,61165,61166,
12,7,Shaggy960,SEMI,ILE,-11,ILH,-8,-19,33,6,4,9048,61053,61054,
12,7,KnockoutG 🥊,PRO,ILE,-13,ILH,-5,-18,36,15,4,3237,61093,61094,
12,7,awesome_kris,SEMI,ILE,-11,ILH,-6,-17,37,8,3,7207,61158,61160,
12,7,DMD-Enditnow,SEMI,ILE,-10,ILH,-7,-17,37,8,3,7175,61091,61092,
12,7,ZoeDarlin,SEMI,ILE,-12,ILH,-5,-17,37,8,3,8448,61107,61108,
12,7,StoneyMan69,SEMI,ILE,-13,ILH,-3,-16,40,11,3,7166,61103,61104,
12,7,SlugJug33,SEMI,ILE,-13,ILH,-2,-15,41,12,2,8788,61109,61110,
12,7,Chelle💯,SEMI,ILE,-6,ILH,-5,-11,42,13,2,7186,61151,61152,
12,7,GripRip,SEMI,ILE,-11,ILH,2,-9,43,14,2,7328,61161,61162,
12,7,roknhorsebrat,PRO,ILE,-8,ILH,-1,-9,43,16,2,6165,61097,61098,
12,7,Raccoons Whisker,SEMI,ILE,-12,ILH,4,-8,45,15,1,8268,61069,61070,
12,7,Ultrafox_Lynne,AMA,ILE,-7,ILH,-1,-8,45,2,1,7229,61051,61052,
12,7,KillERBee,AMA,ILE,-7,ILH,0,-7,47,3,1,7173,60991,60992,
12,7,WendyW(Wyndemere2020),AMA,ILE,-12,ILH,11,-1,48,4,1,7231,61101,61102,
12,7,Audrey,AMA,ILE,-5,ILH,9,4,49,5,1,8608,61059,61060,
