season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
8,8,bigja33,ELITE,MWE,-25,MWH,-19,-44,1,1,25,4305,52877,52878,
8,8,Maximus,ELITE,MWE,-21,MWH,-19,-40,2,2,21,7177,52885,52886,
8,8,Mully,ELITE,MWE,-18,MWH,-22,-40,2,2,21,88,53007,53008,
8,8,sarahloo1971,PRO,MWE,-26,MWH,-13,-39,4,1,16,63,52871,52872,
8,8,leanin2it,ELITE,MWE,-20,MWH,-17,-37,5,4,15,6950,53021,53022,
8,8,deebee,PRO,MWE,-19,MWH,-17,-36,6,2,14,65,53029,53030,
8,8,Zanetti,ELITE,MWE,-18,MWH,-18,-36,6,5,14,28,52881,52882,
8,8,Derby_Daz,ELITE,MWE,-19,MWH,-16,-35,8,6,12,54,52879,52880,
8,8,INDY,ELITE,MWE,-20,MWH,-15,-35,8,6,12,22,53013,53014,
8,8,Alyssa38,SEMI,MWE,-18,MWH,-15,-33,10,1,10,7184,52875,52876,
8,8,El Jorge,ELITE,MWE,-15,MWH,-17,-32,11,8,9,24,53009,53010,
8,8,Gobson,ELITE,MWE,-20,MWH,-12,-32,11,8,9,4645,52934,52935,
8,8,gomarino13,ELITE,MWE,-24,MWH,-8,-32,11,8,9,7171,53015,53016,
8,8,Princess_Bankshot,ELITE,MWE,-18,MWH,-14,-32,11,8,9,4945,52907,52908,
8,8,Chipnputt,PRO,MWE,-18,MWH,-13,-31,15,3,9,7172,52911,52912,
8,8,DJTwigg,SEMI,MWE,-19,MWH,-11,-30,16,2,8,7185,52901,52902,
8,8,Duckk,ELITE,MWE,-11,MWH,-19,-30,16,12,8,421,52899,52900,
8,8,Larryr,PRO,MWE,-15,MWH,-15,-30,16,4,8,7968,53017,53018,
8,8,SerenityMoon,PRO,MWE,-17,MWH,-13,-30,16,4,8,244,52905,52906,
8,8,yankeedude1123,ELITE,MWE,-13,MWH,-17,-30,16,12,8,4927,52887,52888,
8,8,Andrew_Holmes,SEMI,MWE,-17,MWH,-11,-28,21,3,7,8248,52883,52884,
8,8,indianchief,SEMI,MWE,-17,MWH,-11,-28,21,3,7,120,52975,52976,
8,8,Laurent🇧🇪,PRO,MWE,-12,MWH,-16,-28,21,6,7,4186,52895,52896,
8,8,Sandtrap,AMA,MWE,-20,MWH,-8,-28,21,1,7,7167,53001,53002,
8,8,YUK1N,ELITE,MWE,-17,MWH,-11,-28,21,14,7,31,52936,52937,
8,8,Savy,AMA,MWE,-15,MWH,-12,-27,26,2,6,6970,53023,53024,
8,8,StevieWonderful,AMA,MWE,-17,MWH,-10,-27,26,2,6,7428,52993,52994,
8,8,mammothrept,PRO,MWE,-18,MWH,-8,-26,28,7,6,5645,52893,52894,
8,8,Spicy - DawnSophia,ELITE,MWE,-17,MWH,-9,-26,28,15,6,7165,53005,53006,
8,8,SQUEEZY_JIBBZ,PRO,MWE,-16,MWH,-10,-26,28,7,6,46,53025,53026,
8,8,DMD-Enditnow,SEMI,MWE,-16,MWH,-9,-25,31,5,5,7175,52973,52974,
8,8,stewiestewie,PRO,MWE,-19,MWH,-5,-24,32,9,5,36,52891,52892,
8,8,KnockoutG 🥊,PRO,MWE,-18,MWH,-5,-23,33,10,5,3237,52971,52972,
8,8,Jennem,PRO,MWE,-16,MWH,-6,-22,34,11,5,104,52903,52904,
8,8,Fry_Lock,SEMI,MWE,-10,MWH,-11,-21,35,6,4,8008,52917,52918,
8,8,GripRip,SEMI,MWE,-15,MWH,-6,-21,35,6,4,7328,52897,52898,
8,8,Slabdaddy,SEMI,MWE,-11,MWH,-10,-21,35,6,4,7267,53019,53020,
8,8,StoneyMan69,SEMI,MWE,-15,MWH,-6,-21,35,6,4,7166,52931,52932,
8,8,DontQuitWhenLosing,PRO,MWE,-14,MWH,-6,-20,39,12,4,6951,52977,52978,
8,8,D3bb13,PRO,MWE,-15,MWH,-3,-18,40,13,3,72,52991,52992,
8,8,lynniebodd,SEMI,MWE,-15,MWH,-3,-18,40,10,3,222,52873,52874,
8,8,NuttyGrandpa,SEMI,MWE,-17,MWH,-1,-18,40,10,3,93,52909,52910,
8,8,Browner,PRO,MWE,-9,MWH,-8,-17,43,14,3,42,53011,53012,
8,8,Sj_76,AMA,MWE,-11,MWH,-5,-16,44,4,3,129,53031,53032,
8,8,Master_KP,PRO,MWE,-14,MWH,-1,-15,45,15,2,7169,52915,52916,
8,8,WendyW(Wyndemere2020),AMA,MWE,-10,MWH,-5,-15,45,5,2,7231,52999,53000,
8,8,Chelle💯,SEMI,MWE,-10,MWH,-4,-14,47,12,2,7186,53027,53028,
8,8,roknhorsebrat,PRO,MWE,-12,MWH,-1,-13,48,16,2,6165,52953,52954,
8,8,Bmac,AMA,MWE,-9,MWH,3,-6,49,6,2,2105,53003,53004,
8,8,TrickyDicky,PRO,MWE,-16,MWH,10,-6,49,17,2,59,52889,52890,
8,8,bendybear,AMA,MWE,-7,MWH,2,-5,51,7,1,8309,52995,52996,
8,8,sirtacoman13,AMA,MWE,-9,MWH,8,-1,52,8,1,8310,52997,52998,
8,8,KillERBee,AMA,MWE,-3,MWH,3,0,53,9,1,7173,52913,52914,
8,8,musical_atv 🎻,SEMI,MWE,-4,MWH,13,9,54,13,1,8148,52951,52952,
