season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
8,9,bigja33,ELITE,OGE,-21,OGH,-21,-42,1,1,25,4305,53067,53068,
8,9,YUK1N,ELITE,OGE,-21,OGH,-21,-42,1,1,25,31,53159,53160,
8,9,Gobson,ELITE,OGE,-19,OGH,-22,-41,3,3,18,4645,53161,53162,
8,9,Princess_Bankshot,ELITE,OGE,-21,OGH,-20,-41,3,3,18,4945,53211,53212,
8,9,sarahloo1971,PRO,OGE,-22,OGH,-17,-39,5,1,15,63,53079,53080,
8,9,SQUEEZY_JIBBZ,PRO,OGE,-21,OGH,-18,-39,5,1,15,46,53205,53206,
8,9,Zanetti,ELITE,OGE,-21,OGH,-18,-39,5,5,15,28,53157,53158,
8,9,INDY,ELITE,OGE,-20,OGH,-18,-38,8,6,12,22,53193,53194,
8,9,stewiestewie,PRO,OGE,-19,OGH,-19,-38,8,3,12,36,53173,53174,
8,9,TrickyDicky,PRO,OGE,-16,OGH,-21,-37,10,4,10,59,53169,53170,
8,9,Derby_Daz,ELITE,OGE,-20,OGH,-16,-36,11,7,9,54,53097,53098,
8,9,El Jorge,ELITE,OGE,-19,OGH,-17,-36,11,7,9,24,53197,53198,
8,9,KnockoutG 🥊,PRO,OGE,-18,OGH,-18,-36,11,5,9,3237,53163,53164,
8,9,leanin2it,ELITE,OGE,-18,OGH,-18,-36,11,7,9,6950,53177,53178,
8,9,StoneyMan69,SEMI,OGE,-17,OGH,-19,-36,11,1,9,7166,53111,53112,
8,9,Chipnputt,PRO,OGE,-17,OGH,-17,-34,16,6,9,7172,53057,53058,
8,9,Duckk,ELITE,OGE,-17,OGH,-17,-34,16,10,9,421,53207,53208,
8,9,gomarino13,ELITE,OGE,-19,OGH,-15,-34,16,10,9,7171,53187,53188,
8,9,Savy,AMA,OGE,-16,OGH,-18,-34,16,1,9,6970,53201,53202,
8,9,D3bb13,PRO,OGE,-18,OGH,-15,-33,20,7,8,72,53093,53094,
8,9,Mully,ELITE,OGE,-17,OGH,-16,-33,20,12,8,88,53199,53200,
8,9,mammothrept,PRO,OGE,-16,OGH,-16,-32,22,8,8,5645,53137,53138,
8,9,Maximus,ELITE,OGE,-17,OGH,-15,-32,22,13,8,7177,53065,53066,
8,9,Andrew_Holmes,SEMI,OGE,-17,OGH,-14,-31,24,2,7,8248,53073,53074,
8,9,DABIGWILLO,PRO,OGE,-17,OGH,-14,-31,24,9,7,3506,53063,53064,
8,9,l7jazz,PRO,OGE,-18,OGH,-13,-31,24,9,7,7908,53171,53172,
8,9,Larryr,PRO,OGE,-20,OGH,-11,-31,24,9,7,7968,53189,53190,
8,9,Laurent🇧🇪,PRO,OGE,-18,OGH,-13,-31,24,9,7,4186,53071,53072,
8,9,Chelle💯,SEMI,OGE,-15,OGH,-15,-30,29,3,6,7186,53175,53176,
8,9,NuttyGrandpa,SEMI,OGE,-19,OGH,-11,-30,29,3,6,93,53061,53062,
8,9,Shooter_McGavin,ELITE,OGE,-13,OGH,-17,-30,29,14,6,8648,53099,53100,
8,9,StevieWonderful,AMA,OGE,-19,OGH,-11,-30,29,2,6,7428,53131,53132,
8,9,Slabdaddy,SEMI,OGE,-11,OGH,-18,-29,33,5,6,7267,53191,53192,
8,9,ARTSY,SEMI,OGE,-15,OGH,-13,-28,34,6,5,7610,53179,53180,
8,9,awesome_kris,SEMI,OGE,-17,OGH,-11,-28,34,6,5,7207,53151,53152,
8,9,BadWolff🐺,PRO,OGE,-14,OGH,-14,-28,34,13,5,6947,53181,53182,
8,9,deebee,PRO,OGE,-14,OGH,-14,-28,34,13,5,65,53069,53070,
8,9,plucky✌,PRO,OGE,-15,OGH,-13,-28,34,13,5,1108,53113,53114,
8,9,Spicy - DawnSophia,ELITE,OGE,-18,OGH,-10,-28,34,15,5,7165,53185,53186,
8,9,Browner,PRO,OGE,-19,OGH,-8,-27,40,16,4,42,53195,53196,
8,9,DMD-Enditnow,SEMI,OGE,-17,OGH,-10,-27,40,8,4,7175,53167,53168,
8,9,Fry_Lock,SEMI,OGE,-15,OGH,-12,-27,40,8,4,8008,53139,53140,
