season,week,player,historicalRank,easyCode,easyScore,hardCode,hardScore,total,placement,divisionPlacement,points,sourcePlayerId,easyRoundId,hardRoundId,discordId
5,10,Derby_Daz,ELITE,ZZE,-23,ZZH,-19,-42,1,1,25,54,47631,47632,
5,10,bigja33,ELITE,ZZE,-22,ZZH,-18,-40,2,2,21,4305,47657,47658,
5,10,Matt916,PRO,ZZE,-25,ZZH,-15,-40,2,1,21,32,47717,47718,
5,10,YUK1N,ELITE,ZZE,-27,ZZH,-13,-40,2,2,21,31,47689,47690,
5,10,leanin2it,ELITE,ZZE,-19,ZZH,-18,-37,5,4,15,6950,47677,47678,
5,10,Slappy,PRO,ZZE,-20,ZZH,-14,-34,6,2,14,1705,47663,47664,
5,10,yankeedude1123,ELITE,ZZE,-21,ZZH,-13,-34,6,5,14,4927,47667,47668,
5,10,AmberWave,AMA,ZZE,-22,ZZH,-10,-32,8,1,12,91,47635,47636,
5,10,INDY,ELITE,ZZE,-24,ZZH,-8,-32,8,6,12,22,47725,47726,
5,10,Princess_Bankshot,ELITE,ZZE,-21,ZZH,-11,-32,8,6,12,4945,47685,47686,
5,10,Maximus,ELITE,ZZE,-20,ZZH,-10,-30,11,8,9,7177,47655,47656,
5,10,UroPa,AMA,ZZE,-21,ZZH,-9,-30,11,2,9,302,47733,47734,
5,10,𝙹𝚞𝚕𝚒𝚊𝚗,ELITE,ZZE,-23,ZZH,-7,-30,11,8,9,6745,47711,47712,
5,10,El Jorge,ELITE,ZZE,-22,ZZH,-7,-29,14,10,9,24,47727,47728,
5,10,freitag68,AMA,ZZE,-20,ZZH,-9,-29,14,3,9,2505,47639,47640,
5,10,gomarino13,ELITE,ZZE,-17,ZZH,-12,-29,14,10,9,7171,47729,47730,
5,10,D3bb13,PRO,ZZE,-14,ZZH,-14,-28,17,3,8,72,47715,47716,
5,10,spiral37,AMA,ZZE,-16,ZZH,-12,-28,17,4,8,4087,47637,47638,
5,10,SQUEEZY_JIBBZ,PRO,ZZE,-19,ZZH,-9,-28,17,3,8,46,47741,47742,
5,10,Chelle💯,SEMI,ZZE,-22,ZZH,-5,-27,20,1,8,7186,47723,47724,
5,10,deebee,PRO,ZZE,-17,ZZH,-9,-26,21,5,7,65,47679,47680,
5,10,CRAZYHORSE,AMA,ZZE,-15,ZZH,-10,-25,22,5,7,7181,47719,47720,
5,10,DMD-Enditnow,SEMI,ZZE,-19,ZZH,-6,-25,22,2,7,7175,47735,47736,
5,10,KnockoutG 🥊,PRO,ZZE,-17,ZZH,-8,-25,22,6,7,3237,47697,47698,
5,10,Mully,ELITE,ZZE,-16,ZZH,-9,-25,22,12,7,88,47643,47644,
5,10,PaulV-PPP 🇨🇦,PRO,ZZE,-16,ZZH,-9,-25,22,6,7,7183,47681,47682,
5,10,TrickyDicky,PRO,ZZE,-21,ZZH,-4,-25,22,6,7,59,47695,47696,
5,10,Awkward3Sauce,SEMI,ZZE,-17,ZZH,-7,-24,28,3,6,125,47645,47646,
5,10,KCRob,PRO,ZZE,-16,ZZH,-8,-24,28,9,6,49,47633,47634,
5,10,Gobson,ELITE,ZZE,-19,ZZH,-4,-23,30,13,6,4645,47705,47706,
5,10,stewiestewie,PRO,ZZE,-15,ZZH,-8,-23,30,10,6,36,47691,47692,
