period_type,period_number,period_label,status,source_workbook,source_tab,source_tab_id,source_page,notes
season,13,S13,CURRENT / INCOMPLETE / NOT IMPORTABLE,PRO WEEK CURRENT,CURRENT  SCORECARD ,284166972,4,Current workbook evidence only; no final standings/results imported

