period	period_id	division	division_id	source_player_id	source_player_name	course	score_text	score_numeric	played_state	placement	hn1	points	raw_json_sha256
2025 December	301	Amateur 2	27	8848	mamabear2002	Viva Las Elvis - Hard			False				20FEEAE63198EA67006DD0ECA3604B3E55D980B699BD90BEC577F1BAAC41683A
2025 December	301	Amateur 2	27	8908	Mark1703	Viva Las Elvis - Hard			False				20FEEAE63198EA67006DD0ECA3604B3E55D980B699BD90BEC577F1BAAC41683A
2025 November	281	Amateur 1	26	8788	SlugJug33	Cherry Blossom	-24	-24	True	1	2	202	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	230	Earthling	Cherry Blossom	-21	-21	True	2	3	193	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8708	The Real JB	Cherry Blossom	-19	-19	True	3	0	180	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8748	RICK	Cherry Blossom	-18	-18	True	4	1	171	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7552	IMJOMAMA	Cherry Blossom	-17	-17	True	5	2	162	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8608	Audrey	Cherry Blossom	-17	-17	True	6	1	151	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7589	SMILEROBIN	Cherry Blossom	-17	-17	True	7	0	140	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8848	mamabear2002	Cherry Blossom	-11	-11	True	8	0	130	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8428	Bearded_Driver	Cherry Blossom	-10	-10	True	9	0	120	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8788	SlugJug33	Cherry Blossom Hard	-14	-14	True	1	0	200	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8708	The Real JB	Cherry Blossom Hard	-10	-10	True	2	1	191	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7552	IMJOMAMA	Cherry Blossom Hard	-7	-7	True	3	0	180	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8428	Bearded_Driver	Cherry Blossom Hard	-4	-4	True	4	1	171	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8608	Audrey	Cherry Blossom Hard	-1	-1	True	5	0	160	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	230	Earthling	Cherry Blossom Hard	2	2	True	6	1	151	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7589	SMILEROBIN	Cherry Blossom Hard	6	6	True	7	0	140	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8748	RICK	Cherry Blossom Hard	7	7	True	8	0	130	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
