repetition`tperiod`tperiod_id`tdivision`tdivision_id`tcourse`tsource_player_name`tsource_player_id`tscore_text`tleader_rows`tcourse_tables`thtml_sha256`ttext_sha256`thtml_file`ttext_file
1	2025 August	221	Elite	22	Atlantis	PETERK9FLORIDA	8108	-26	1	8	84A08C9A6A51D2C3CFBDF5AAB6750DD20F1EF8EF357ED0735134CA6B01B555E3	14BCD7F56FEE78D309A88ED9CAD2A3AFBC4B7E96258C3B36EFE516EE52656878	repro-1-period-221-division-22.html	repro-1-period-221-division-22.txt
2	2025 August	221	Elite	22	Atlantis	PETERK9FLORIDA	8108	-26	1	8	908F8F00183F385231CFAE6CC948136861B3E827A06B1DB102D4FD35C3BC773E	14BCD7F56FEE78D309A88ED9CAD2A3AFBC4B7E96258C3B36EFE516EE52656878	repro-2-period-221-division-22.html	repro-2-period-221-division-22.txt
3	2025 August	221	Elite	22	Atlantis	PETERK9FLORIDA	8108	-26	1	8	A06165FA115035F473DEE2BC2398C29BEF7D5650E26CECA643DAA14C508FA601	14BCD7F56FEE78D309A88ED9CAD2A3AFBC4B7E96258C3B36EFE516EE52656878	repro-3-period-221-division-22.html	repro-3-period-221-division-22.txt
