period	period_id	status	division	division_id	leader_rows	course_tables	player_counts_per_course	observations	scored	unplayed	dom_sha256	structured_json_sha256	raw_html	raw_text	raw_json	exact_player_names
2026 April	381	COMPLETED	Semi Pro 1	113	10	8	Labyrinth:10;Labyrinth - Hard:10;El Dorado:10;El Dorado Hard:10;Wallace & Gromit:10;Wallace & Gromit - Hard:10;8-Bit Lair:10;8-Bit Lair - Hard:10	80	74	6	9E34212701951858DC29F2D6B4034FFADC2E9D5A8DF34AC062E0B91474BC68C9	573956952612859AD5CC37F9B5F0296A36764EE57E76D21AE24E5F5F12B4482E	raw/period-381-division-113.html	raw/period-381-division-113.txt	raw/period-381-division-113.json	["NuttyGrandpa","Nic79","nootnootthesnek","Ultrafox_Lynne","Earthling","KillERBee","Audrey","musical_atv 🎻","Missi","SHA_HOOF_NA"]
2026 April	381	COMPLETED	Beginner	81	0	0		0	0	0	5BE8CF5DBF3481BB0B3C679D17FF2B06597201E794AA957481EF286B3187382D	E3AAF3A81EE3497071F131F7257136254BC417DB45F1752E5FBDAD1BE974752A	raw/period-381-division-81.html	raw/period-381-division-81.txt	raw/period-381-division-81.json	
2026 April	381	COMPLETED	Welcome	62	12	8	Labyrinth:12;Labyrinth - Hard:12;El Dorado:12;El Dorado Hard:12;Wallace & Gromit:12;Wallace & Gromit - Hard:12;8-Bit Lair:12;8-Bit Lair - Hard:12	96	27	69	D4385C1749F078DA251A701159D3E03B5C3219937F2FC996C91D7D108F383896	FDFE12891C62268A3F0D92D6F20C464F1DE3F075FFB4F47C656D1501F2AB0FFB	raw/period-381-division-62.html	raw/period-381-division-62.txt	raw/period-381-division-62.json	["breezy","Gatorsfan89","ANDOFGOD","pluff","Fry_Lock","Puffin","Maximus_PrimeIV","Woofmaster521 (Kathy)","sarahloo1971","HaphazardOak007","SHANNON_OLIVEOWL","Chicagobry"]
2026 April	381	COMPLETED	Semi Pro 2	114	8	8	Labyrinth:8;Labyrinth - Hard:8;El Dorado:8;El Dorado Hard:8;Wallace & Gromit:8;Wallace & Gromit - Hard:8;8-Bit Lair:8;8-Bit Lair - Hard:8	64	54	10	D19D206483CCBD5960A15045F27FB2E3CE60074D6EA96620299BC92D42F0568A	4C0BC16DAAC8CE151CAB0F7DFD31218F7C5A9F4CCDD24CDF0495B23D126542CD	raw/period-381-division-114.html	raw/period-381-division-114.txt	raw/period-381-division-114.json	["DARLAVA","SMILEROBIN","Heisenberg","Sj_76","WendyW(Wyndemere2020)","Bearded_Driver","IMJOMAMA","Bethann"]
2026 April	381	COMPLETED	Semi Pro 3	115	0	0		0	0	0	F07636D7DF0B8B7C978D99C88AD2C7693E2D66F0A1BCE29468DA2287F041FBE8	2C8DDF0966DE86932017763EB7A173B75318085E53DFBEBBCD3D40F73D31B668	raw/period-381-division-115.html	raw/period-381-division-115.txt	raw/period-381-division-115.json	
2026 March	361	COMPLETED	Master	21	10	8	Arizona Modern:10;Arizona Modern Hard:10;Original Gothic:10;Original Gothic Hard:10;Sweetopia:10;Sweetopia - Hard:10;Laser Lair:10;Laser Lair - Hard:10	80	77	3	5AC703CDA2153FB619A212EFD5E378F96064304E0D9C6B59D38351A22B27BF3F	C3C6425B4F2B31F9E00A8EF139BFE0E3EFE027ECBC6B64FB0ECCB9E30E034728	raw/period-361-division-21.html	raw/period-361-division-21.txt	raw/period-361-division-21.json	["INDY","Blutes87","El Jorge","yankeedude1123","POLANECE","Gobson","Princess_Bankshot","Zanetti","Slappy","PETERK9FLORIDA"]
2026 March	361	COMPLETED	Elite	22	10	8	Arizona Modern:10;Arizona Modern Hard:10;Original Gothic:10;Original Gothic Hard:10;Sweetopia:10;Sweetopia - Hard:10;Laser Lair:10;Laser Lair - Hard:10	80	78	2	A432D9C23A78FDAA020AFDA813B450A66BBF99C611FB119074158F0556783C2F	D2059E344BA0CD56D12D11C30AF149A09585B1C5BEB02FB95B885ED16D550778	raw/period-361-division-22.html	raw/period-361-division-22.txt	raw/period-361-division-22.json	["Matt916","Maximus","Neo Impossible","Mully","bigja33","TrickyDicky","Spicy - DawnSophia","mammothrept","JES_BEACHY","gomarino13"]
2026 March	361	COMPLETED	Pro 1	23	10	8	Arizona Modern:10;Arizona Modern Hard:10;Original Gothic:10;Original Gothic Hard:10;Sweetopia:10;Sweetopia - Hard:10;Laser Lair:10;Laser Lair - Hard:10	80	76	4	F5C9743C3E5C713AE41C87A63F7EC498BBF68B8E6DBE50F2096CC06EE81BBD11	367715D00FC083D6ACD600033400435CF45000976CF5E6F56EE0652DF8AC3CDF	raw/period-361-division-23.html	raw/period-361-division-23.txt	raw/period-361-division-23.json	["stewiestewie","Master_KP","Chelle💯","YODA","ZoeDarlin","Chipnputt","deebee","gopats37","awesome_kris","SerenityMoon"]
2026 March	361	COMPLETED	Pro 2	24	9	8	Arizona Modern:9;Arizona Modern Hard:9;Original Gothic:9;Original Gothic Hard:9;Sweetopia:9;Sweetopia - Hard:9;Laser Lair:9;Laser Lair - Hard:9	72	71	1	A52D0332C8C95FC517FBB657CAB408A70C4CE6D8F3E3CFBF9B9787D5ACA36DE1	342095633C26E4F8339CCAAEDD802081FC2E52C806ABBDBF4BD902F50A423F5B	raw/period-361-division-24.html	raw/period-361-division-24.txt	raw/period-361-division-24.json	["roknhorsebrat","PaulV-PPP 🇨🇦","FORE_FUN","ARTSY","lynniebodd","AndyP1970","Kd","DMD-Enditnow","Raccoons Whisker"]
2026 March	361	COMPLETED	Pro 3	25	13	8	Arizona Modern:13;Arizona Modern Hard:13;Original Gothic:13;Original Gothic Hard:13;Sweetopia:13;Sweetopia - Hard:13;Laser Lair:13;Laser Lair - Hard:13	104	92	12	C35D3FC95C3AFDEA42B01C1B0FAAA15579930557ADE1C68073CE89E1A41C2F3E	583FCA957B800964D371BA02595F5F1DBC031C2082E6E431953010A1A0FF66EB	raw/period-361-division-25.html	raw/period-361-division-25.txt	raw/period-361-division-25.json	["leanin2it","mini_G","Derby_Daz","lefty","SlugJug33","sarahloo1971","Alyssa38","Gatorsfan89","The Real JB","SHA_HOOF_NA","KIM","Nic79","Fry_Lock"]
2026 March	361	COMPLETED	Semi Pro 1	113	10	8	Arizona Modern:10;Arizona Modern Hard:10;Original Gothic:10;Original Gothic Hard:10;Sweetopia:10;Sweetopia - Hard:10;Laser Lair:10;Laser Lair - Hard:10	80	80	0	CE9F259A061C82BCAED48B2E699BCE29BB67D815F752521010549E0F89E1B757	F1ED205BC397AC39F5C69FDEE578E098921615B3D305AFED73CAE37B0AE9A065	raw/period-361-division-113.html	raw/period-361-division-113.txt	raw/period-361-division-113.json	["plucky✌","Jennem","Missi","Bethann","D3bb13","musical_atv 🎻","GREATSEER5024","KillERBee","Ultrafox_Lynne","IMJOMAMA"]
2026 March	361	COMPLETED	Beginner	81	0	0		0	0	0	57708C96B9AAEDBEC10ED7F37DFFFEDF5DBD2AE2A2D4764857D89525FE9098F2	49D15D4AFD42C8B3A7667AB7B9A2230BEDB9B096A39694947813870B80A4289A	raw/period-361-division-81.html	raw/period-361-division-81.txt	raw/period-361-division-81.json	
2026 March	361	COMPLETED	Welcome	62	2	8	Arizona Modern:2;Arizona Modern Hard:2;Original Gothic:2;Original Gothic Hard:2;Sweetopia:2;Sweetopia - Hard:2;Laser Lair:2;Laser Lair - Hard:2	16	10	6	78FD480F2CDA9D69DB653B1BBBBC1E2EC2B9DD1A3BA797E30D700955F4A45D30	DC0804CEF964BFC20E500CB4C70CD8163718EA9FF0AE11A177FB6152F63DB365	raw/period-361-division-62.html	raw/period-361-division-62.txt	raw/period-361-division-62.json	["YUK1N","BadWolff🐺"]
2026 March	361	COMPLETED	Semi Pro 2	114	7	8	Arizona Modern:7;Arizona Modern Hard:7;Original Gothic:7;Original Gothic Hard:7;Sweetopia:7;Sweetopia - Hard:7;Laser Lair:7;Laser Lair - Hard:7	56	56	0	55DA5E6A29F3C5BA3431BDEAC5A42CA513E5052450932A7B3E4ABECFF8FA306E	A963B07FE9FC14AE1F7AC0CECC5FFCB7E447246EDE70A71DEA282A901DEC518D	raw/period-361-division-114.html	raw/period-361-division-114.txt	raw/period-361-division-114.json	["NuttyGrandpa","Earthling","Audrey","SMILEROBIN","Bearded_Driver","WendyW(Wyndemere2020)","Heisenberg"]
2026 March	361	COMPLETED	Semi Pro 3	115	5	8	Arizona Modern:5;Arizona Modern Hard:5;Original Gothic:5;Original Gothic Hard:5;Sweetopia:5;Sweetopia - Hard:5;Laser Lair:5;Laser Lair - Hard:5	40	21	19	A02C42AADB5DD43C583EE8D26BDFDB47EFA8D38C16D27FCDB25F9D88F147C8BE	A272C864E4DDF469ADC189D27E3AE9FAE3EA73DE37DA15F4E3B0365067198044	raw/period-361-division-115.html	raw/period-361-division-115.txt	raw/period-361-division-115.json	["DARLAVA","Sj_76","SHANNON_OLIVEOWL","Woofmaster521 (Kathy)","Chicagobry"]
2026 February	341	COMPLETED	Master	21	10	8	Widow’s Walkabout:10;Widow’s Walkabout - Hard:10;Meow Wolf:10;Meow Wolf - Hard:10;Crystal Lair:10;Crystal Lair - Hard:10;Tiki à Coco:10;Tiki à Coco - Hard:10	80	80	0	C89E31458494AEE79AD905DEA859C1FC19F068F837FAE7684FAD532255B0AD5E	190BE3422C63173641B85E02800B307B2C05A07E73CD3DE98FBBF9365A89CD39	raw/period-341-division-21.html	raw/period-341-division-21.txt	raw/period-341-division-21.json	["yankeedude1123","Gobson","INDY","El Jorge","Blutes87","Neo Impossible","POLANECE","gomarino13","Zanetti","TrickyDicky"]
2026 February	341	COMPLETED	Elite	22	9	8	Widow’s Walkabout:9;Widow’s Walkabout - Hard:9;Meow Wolf:9;Meow Wolf - Hard:9;Crystal Lair:9;Crystal Lair - Hard:9;Tiki à Coco:9;Tiki à Coco - Hard:9	72	70	2	0B4FE70CD7C80221A2506FF494D0224EC4B4DE697889B3DCB3039958D54A3F28	F386696939B276B56445AE8BA0EEE473D3DA59EBCF76F458A509CB303EB51B0B	raw/period-341-division-22.html	raw/period-341-division-22.txt	raw/period-341-division-22.json	["Slappy","Princess_Bankshot","bigja33","PETERK9FLORIDA","Spicy - DawnSophia","Maximus","Mully","stewiestewie","gopats37"]
2026 February	341	COMPLETED	Pro 1	23	10	8	Widow’s Walkabout:10;Widow’s Walkabout - Hard:10;Meow Wolf:10;Meow Wolf - Hard:10;Crystal Lair:10;Crystal Lair - Hard:10;Tiki à Coco:10;Tiki à Coco - Hard:10	80	59	21	CCF64CA6407FAA5AFB4FC3CE01D8357A9A5C04B5B8509F334F4B94DF71957B80	6F3A4F29B38A3B9F22DD3BC3986D045E63EFB7DEEECCAAB42C9A64E4E7E33C4E	raw/period-341-division-23.html	raw/period-341-division-23.txt	raw/period-341-division-23.json	["Matt916","YODA","mammothrept","Master_KP","PaulV-PPP 🇨🇦","JES_BEACHY","DABIGWILLO","deebee","AndyP1970","Derby_Daz"]
2026 February	341	COMPLETED	Pro 2	24	10	8	Widow’s Walkabout:10;Widow’s Walkabout - Hard:10;Meow Wolf:10;Meow Wolf - Hard:10;Crystal Lair:10;Crystal Lair - Hard:10;Tiki à Coco:10;Tiki à Coco - Hard:10	80	64	16	97650BC403C9EAB904C9E298EDE25D68875BB1B71F0C942C630E3303F54D958C	43478F74A42895ECD3EE457BAFD5206C69179CC29E7AFC22C94CA3CC81A40E0A	raw/period-341-division-24.html	raw/period-341-division-24.txt	raw/period-341-division-24.json	["ZoeDarlin","Fry_Lock","Chelle💯","lynniebodd","SerenityMoon","roknhorsebrat","Chipnputt","awesome_kris","Shooter_McGavin","YUK1N"]
2026 February	341	COMPLETED	Pro 3	25	14	8	Widow’s Walkabout:14;Widow’s Walkabout - Hard:14;Meow Wolf:14;Meow Wolf - Hard:14;Crystal Lair:14;Crystal Lair - Hard:14;Tiki à Coco:14;Tiki à Coco - Hard:14	112	86	26	98E33B45382A8C68196BEAF0E196CA06E0D02EB2B9C01B9B2FFC513F21379B36	366ADFAB891A4ECCF530300515D177EC9C8EBC7603E51A4A0B01BA310953D2D4	raw/period-341-division-25.html	raw/period-341-division-25.txt	raw/period-341-division-25.json	["FORE_FUN","sarahloo1971","SHA_HOOF_NA","Kd","ARTSY","GuyB22","D3bb13","Missi","Raccoons Whisker","DMD-Enditnow","musical_atv 🎻","oculus_prime","icecreamman7450","BadWolff🐺"]
2026 February	341	COMPLETED	Semi Pro 1	113	10	8	Widow’s Walkabout:10;Widow’s Walkabout - Hard:10;Meow Wolf:10;Meow Wolf - Hard:10;Crystal Lair:10;Crystal Lair - Hard:10;Tiki à Coco:10;Tiki à Coco - Hard:10	80	69	11	38A8CD488513EA009D4676C02CC445105B98AED1C1DF4889787223FEE9883C55	7CF01A68FB6942333089A4DB39C6C77CF265961BD68B7DF79F0D53863790A4A4	raw/period-341-division-113.html	raw/period-341-division-113.txt	raw/period-341-division-113.json	["SlugJug33","KIM","The Real JB","Nic79","Bethann","Jennem","Alyssa38","Audrey","NuttyGrandpa","FROGMAN"]
2026 February	341	COMPLETED	Beginner	81	0	0		0	0	0	D122208855B9FE561D53ED1E55AC5554A2FD14701507F7633A6E1C0544211B4C	C16EF4ABCB00E8CDA43515CEB224FEA68FC11A884738F0A5874730C37C6D1E4E	raw/period-341-division-81.html	raw/period-341-division-81.txt	raw/period-341-division-81.json	
2026 February	341	COMPLETED	Welcome	62	8	8	Widow’s Walkabout:8;Widow’s Walkabout - Hard:8;Meow Wolf:8;Meow Wolf - Hard:8;Crystal Lair:8;Crystal Lair - Hard:8;Tiki à Coco:8;Tiki à Coco - Hard:8	64	3	61	1DAE6A603D12C57B56C0448A769CFF329AFBFE643D84FF73E26FC0365CB5C7CB	45F833C1E3DB6A7FDBA78E7DE6C7C22A3BD4BED29A36774830081B1FBC2AB010	raw/period-341-division-62.html	raw/period-341-division-62.txt	raw/period-341-division-62.json	["Savy","peach🌻","leanin2it","mamabear2002","WAREY84","Sandtrap","steven2018","Mark1703"]
2026 February	341	COMPLETED	Semi Pro 2	114	10	8	Widow’s Walkabout:10;Widow’s Walkabout - Hard:10;Meow Wolf:10;Meow Wolf - Hard:10;Crystal Lair:10;Crystal Lair - Hard:10;Tiki à Coco:10;Tiki à Coco - Hard:10	80	70	10	EFC0BA67EDCFD216DEA48A35CF79F6BAA7BC5EEEA38A7FE41A207E6F6D6FF126	7824250B35183AC7345E9A84D540EC1E26E8E2CFB699F8856E1372C8817EB83D	raw/period-341-division-114.html	raw/period-341-division-114.txt	raw/period-341-division-114.json	["plucky✌","GREATSEER5024","Ultrafox_Lynne","IMJOMAMA","KillERBee","Heisenberg","SMILEROBIN","SHANNON_OLIVEOWL","Sj_76","Chicagobry"]
2026 February	341	COMPLETED	Semi Pro 3	115	5	8	Widow’s Walkabout:5;Widow’s Walkabout - Hard:5;Meow Wolf:5;Meow Wolf - Hard:5;Crystal Lair:5;Crystal Lair - Hard:5;Tiki à Coco:5;Tiki à Coco - Hard:5	40	25	15	020271601FBC11A9F94431A9D49997CF5E3D4CC5E951533374BA73558A66412D	B646FF1675886DD93BB17742EA18DEBDD66E434C6A6E7B13890C504F15340FD8	raw/period-341-division-115.html	raw/period-341-division-115.txt	raw/period-341-division-115.json	["WILL","Earthling","WendyW(Wyndemere2020)","Bearded_Driver","Sarahlynn727"]
2026 January	321	COMPLETED	Master	21	10	8	Tethys Station:10;Tethys Station - Hard:10;Around The World in 80 Days:10;Around The World - Hard:10;Mount Olympus:10;Mount Olympus - Hard:10;Alice's Adventures in Wonderland:10;Alice's Adventures in Wonderland - Hard:10	80	79	1	AC9C4CA831DA720C723CB9BF0028B8F8FCBE7606233037D0EF8E15F8795DF207	C8945AFD523F8DFFC06F9206254537FA5D02537A14ABA6480E87F113A181D6AC	raw/period-321-division-21.html	raw/period-321-division-21.txt	raw/period-321-division-21.json	["El Jorge","Zanetti","Gobson","INDY","Blutes87","gopats37","yankeedude1123","PETERK9FLORIDA","POLANECE","Slappy"]
2026 January	321	COMPLETED	Elite	22	10	8	Tethys Station:10;Tethys Station - Hard:10;Around The World in 80 Days:10;Around The World - Hard:10;Mount Olympus:10;Mount Olympus - Hard:10;Alice's Adventures in Wonderland:10;Alice's Adventures in Wonderland - Hard:10	80	73	7	98F3ACFC07DEF78911C098079CEE2082EE88625CEF37D2E8BF44F74F99797575	605DD5522A5F68A2590DCAE949F896455BBE714AEC18F4B13DB02C46765F0886	raw/period-321-division-22.html	raw/period-321-division-22.txt	raw/period-321-division-22.json	["bigja33","Neo Impossible","stewiestewie","TrickyDicky","Princess_Bankshot","gomarino13","JES_BEACHY","Maximus","AndyP1970","Derby_Daz"]
2026 January	321	COMPLETED	Pro 1	23	10	8	Tethys Station:10;Tethys Station - Hard:10;Around The World in 80 Days:10;Around The World - Hard:10;Mount Olympus:10;Mount Olympus - Hard:10;Alice's Adventures in Wonderland:10;Alice's Adventures in Wonderland - Hard:10	80	77	3	54D4325C4A122B4F8B32A254D6ED4BDE5B5F94F4CD8D933ACBB32A5795F4CAAB	0985782C0EEA843D3C8CC4C3DB467D1E9553A4C00B5BA4DC8B384F352DA96842	raw/period-321-division-23.html	raw/period-321-division-23.txt	raw/period-321-division-23.json	["l7jazz","Mully","Chipnputt","YODA","mammothrept","PaulV-PPP 🇨🇦","Spicy - DawnSophia","deebee","Fry_Lock","Shooter_McGavin"]
2026 January	321	COMPLETED	Pro 2	24	10	8	Tethys Station:10;Tethys Station - Hard:10;Around The World in 80 Days:10;Around The World - Hard:10;Mount Olympus:10;Mount Olympus - Hard:10;Alice's Adventures in Wonderland:10;Alice's Adventures in Wonderland - Hard:10	80	71	9	00319321EDB2CCA2AA7B7CBC4D203568F77BF27C80028F41B00478BA722560C8	A255C5A5D651583428B0617153B49071E20686EB7E98E2F5A9CCFD55D4A3B552	raw/period-321-division-24.html	raw/period-321-division-24.txt	raw/period-321-division-24.json	["Matt916","DABIGWILLO","Master_KP","Chelle💯","GuyB22","roknhorsebrat","awesome_kris","musical_atv 🎻","icecreamman7450","YUK1N"]
2026 January	321	COMPLETED	Pro 3	25	12	8	Tethys Station:12;Tethys Station - Hard:12;Around The World in 80 Days:12;Around The World - Hard:12;Mount Olympus:12;Mount Olympus - Hard:12;Alice's Adventures in Wonderland:12;Alice's Adventures in Wonderland - Hard:12	96	91	5	9144059820562A0D1C0BAB2AECC0881C87DFC9EEBDA5905AAF8A50145D32559B	2DFB8FE37F7C3DA07FB54CCD7C1E0C652D7D42C48D015E52308C6BF1E0D759B7	raw/period-321-division-25.html	raw/period-321-division-25.txt	raw/period-321-division-25.json	["ZoeDarlin","FROGMAN","Raccoons Whisker","D3bb13","lynniebodd","SerenityMoon","DMD-Enditnow","Kd","NuttyGrandpa","SHA_HOOF_NA","Bethann","Missi"]
2026 January	321	COMPLETED	Semi Pro 1	113	10	8	Tethys Station:10;Tethys Station - Hard:10;Around The World in 80 Days:10;Around The World - Hard:10;Mount Olympus:10;Mount Olympus - Hard:10;Alice's Adventures in Wonderland:10;Alice's Adventures in Wonderland - Hard:10	80	73	7	F4527A93EC80CC52928D4CCD479D6DA0E4D241BF72BE293BA4583BFBE115AAAB	AAB210AFCBD22A4D2FF410B9A0E51E1647358143451FBD6561766565F50581ED	raw/period-321-division-113.html	raw/period-321-division-113.txt	raw/period-321-division-113.json	["Chicagobry","BadWolff🐺","ARTSY","FORE_FUN","Nic79","Alyssa38","Jennem","plucky✌","KIM","Ultrafox_Lynne"]
2026 January	321	COMPLETED	Beginner	81	0	0		0	0	0	6BA3F890F0768BC02C03135153721BC4855BE906616B53F79B05DCCBE974D236	EE2B4BF463051571D4842AF683F80325CC4FE50EFDA7193874B2319F76B6DF5A	raw/period-321-division-81.html	raw/period-321-division-81.txt	raw/period-321-division-81.json	
2026 January	321	COMPLETED	Welcome	62	16	8	Tethys Station:16;Tethys Station - Hard:16;Around The World in 80 Days:16;Around The World - Hard:16;Mount Olympus:16;Mount Olympus - Hard:16;Alice's Adventures in Wonderland:16;Alice's Adventures in Wonderland - Hard:16	128	7	121	8624A189A8F0CA730811934666DD86F8E396CB0A05A45B966B1C575172CDA6EA	5BCA5AF1834D812AC9AE107C99663BE3D0A62373BAC87257E1A6001EBC95BF0B	raw/period-321-division-62.html	raw/period-321-division-62.txt	raw/period-321-division-62.json	["WAREY84","sarahloo1971","peach🌻","JUICE_WRLD","leanin2it","Sj_76","steven2018","Sandtrap","TILTBOMB","mamabear2002","RYANL503","Asphaltcowboy67","MAMAGOATZ","Savy","lacey068","KCRob"]
2026 January	321	COMPLETED	Semi Pro 2	114	7	8	Tethys Station:7;Tethys Station - Hard:7;Around The World in 80 Days:7;Around The World - Hard:7;Mount Olympus:7;Mount Olympus - Hard:7;Alice's Adventures in Wonderland:7;Alice's Adventures in Wonderland - Hard:7	56	51	5	0A74FD0A076F5FC14CE4743CE07777D26927BCFF0B453EADD2A3BE517A0973AB	FB191E8A35B6E0F50E629E8A8F01D645D2DF60FA9DAFD2D26C42D860A3591F17	raw/period-321-division-114.html	raw/period-321-division-114.txt	raw/period-321-division-114.json	["The Real JB","SlugJug33","Audrey","KillERBee","IMJOMAMA","Heisenberg","RICK"]
2026 January	321	COMPLETED	Semi Pro 3	115	9	8	Tethys Station:9;Tethys Station - Hard:9;Around The World in 80 Days:9;Around The World - Hard:9;Mount Olympus:9;Mount Olympus - Hard:9;Alice's Adventures in Wonderland:9;Alice's Adventures in Wonderland - Hard:9	72	47	25	367107C499E14349578AF0339FA3A5845BECE7EE036E9D8CCB229842E341BEF6	B57FC57BC6277A34436135DF899A97D687098AAA885DCA03FC5F219B16AB789B	raw/period-321-division-115.html	raw/period-321-division-115.txt	raw/period-321-division-115.json	["WendyW(Wyndemere2020)","GREATSEER5024","SMILEROBIN","Bearded_Driver","SHANNON_OLIVEOWL","Sarahlynn727","RUBBERDUCK","Mark1703","Earthling"]
2025 December	301	COMPLETED	Master	21	10	8	Myst:10;Myst Hard:10;Shangri-La:10;Shangri-La - Hard:10;Venice:10;Venice - Hard:10;Viva Las Elvis:10;Viva Las Elvis - Hard:10	80	76	4	D4F99DDAA837A108289F3D09259A9465E05718C1E6083374A0C36D62E906CFFD	2EB1ED5BE87D790CE16BE756C7558EE1DCDB515E75B11D2C9A400040BCAC0A53	raw/period-301-division-21.html	raw/period-301-division-21.txt	raw/period-301-division-21.json	["Zanetti","Neo Impossible","INDY","El Jorge","PETERK9FLORIDA","Blutes87","POLANECE","Gobson","TrickyDicky","Derby_Daz"]
2025 December	301	COMPLETED	Elite	22	10	8	Myst:10;Myst Hard:10;Shangri-La:10;Shangri-La - Hard:10;Venice:10;Venice - Hard:10;Viva Las Elvis:10;Viva Las Elvis - Hard:10	80	70	10	2DBF6EFF27929EFC8EB696B0F56C39B3494A9B3415E4D1ED204C0345CEE5949E	60DA022EB8DAE9234501FF9C8A303387569700663AD3529530F0DAF52D1E2DE9	raw/period-301-division-22.html	raw/period-301-division-22.txt	raw/period-301-division-22.json	["yankeedude1123","Maximus","gopats37","bigja33","Slappy","Mully","Spicy - DawnSophia","Princess_Bankshot","AndyP1970","YODA"]
2025 December	301	COMPLETED	Pro 1	23	10	8	Myst:10;Myst Hard:10;Shangri-La:10;Shangri-La - Hard:10;Venice:10;Venice - Hard:10;Viva Las Elvis:10;Viva Las Elvis - Hard:10	80	78	2	64906BDE0BF011C19A4F25C4F90A4242D6E5E6F0325802B7F41D1502D5C2B126	3E250D9176B58ACD556DAAADB9463ED8D7D92D279B4713BCB31B059FB6E54961	raw/period-301-division-23.html	raw/period-301-division-23.txt	raw/period-301-division-23.json	["deebee","Shooter_McGavin","gomarino13","JES_BEACHY","mammothrept","YUK1N","PaulV-PPP 🇨🇦","icecreamman7450","stewiestewie","Chelle💯"]
2025 December	301	COMPLETED	Pro 2	24	9	8	Myst:9;Myst Hard:9;Shangri-La:9;Shangri-La - Hard:9;Venice:9;Venice - Hard:9;Viva Las Elvis:9;Viva Las Elvis - Hard:9	72	63	9	B337AFE53B2D092D200274BECE6DC4A809E06AEDD34CF3DD840DE074409674C6	1B2F629822176FEBD095864631D0E8AA83E5D20D5FB50CAB025B33D5ED2B8212	raw/period-301-division-24.html	raw/period-301-division-24.txt	raw/period-301-division-24.json	["GuyB22","Fry_Lock","l7jazz","Chipnputt","D3bb13","musical_atv 🎻","roknhorsebrat","Master_KP","steven2018"]
2025 December	301	COMPLETED	Pro 3	25	12	8	Myst:12;Myst Hard:12;Shangri-La:12;Shangri-La - Hard:12;Venice:12;Venice - Hard:12;Viva Las Elvis:12;Viva Las Elvis - Hard:12	96	83	13	28DDC03FB6E7259894D1B6BD49333DFD5EED9BE7E141D47FED7B0CE605DDAA33	9D716A23F8F75FA3C2302C6466D59813B0189E4D1AA71FDED21351E8555EEEAC	raw/period-301-division-25.html	raw/period-301-division-25.txt	raw/period-301-division-25.json	["Matt916","DABIGWILLO","SerenityMoon","KCRob","ZoeDarlin","awesome_kris","BadWolff🐺","Raccoons Whisker","DMD-Enditnow","NuttyGrandpa","SHA_HOOF_NA","sarahloo1971"]
2025 December	301	COMPLETED	Semi Pro 1	113	8	8	Myst:8;Myst Hard:8;Shangri-La:8;Shangri-La - Hard:8;Venice:8;Venice - Hard:8;Viva Las Elvis:8;Viva Las Elvis - Hard:8	64	47	17	6B5CF846C8A67AC3197852F9A7B70EBF02CA4B096A2A85FDC4D213B3BAC6A683	C5A3A108A85DE15D24C9D13CF38384E980C2CC7C9AD47DD45737A72189325470	raw/period-301-division-113.html	raw/period-301-division-113.txt	raw/period-301-division-113.json	["Chicagobry","Jennem","Bethann","Missi","Kd","ARTSY","Alyssa38","Asphaltcowboy67"]
2025 December	301	COMPLETED	Beginner	81	0	0		0	0	0	ECB4EF261440440D3504F27D53DF2A6525180EB7378644F33BC41D7EEF669B73	FB64FFA4A172DE9F358B81093F7EA21DC1FD196F0CFF706D7A8A3D393D5E001C	raw/period-301-division-81.html	raw/period-301-division-81.txt	raw/period-301-division-81.json	
2025 December	301	COMPLETED	Welcome	62	10	8	Myst:10;Myst Hard:10;Shangri-La:10;Shangri-La - Hard:10;Venice:10;Venice - Hard:10;Viva Las Elvis:10;Viva Las Elvis - Hard:10	80	0	80	295141B16FFA6617E47CA4AA3AC785809181DCD1DD5D2EDD130D75DBC9F731C2	B3D8BBE0519B0EEF9320C594FD8FA4B3556ADEFD75D11AAB067965C64B9DFEB2	raw/period-301-division-62.html	raw/period-301-division-62.txt	raw/period-301-division-62.json	["lynniebodd","Savy","JUICE_WRLD","TILTBOMB","RYANL503","FROGMAN","MAMAGOATZ","Sandtrap","lacey068","WAREY84"]
2025 December	301	COMPLETED	Semi Pro 2	114	8	8	Myst:8;Myst Hard:8;Shangri-La:8;Shangri-La - Hard:8;Venice:8;Venice - Hard:8;Viva Las Elvis:8;Viva Las Elvis - Hard:8	64	50	14	F9331026B1B326752D9CB0766A7F281B53721E306201C8C30FD0964F289B84D8	E5BB09A0FC8941463FDD9059F986A7F211E192C702D928A1D5896BE9D7765C1F	raw/period-301-division-114.html	raw/period-301-division-114.txt	raw/period-301-division-114.json	["Nic79","plucky✌","KillERBee","Ultrafox_Lynne","Heisenberg","leanin2it","peach🌻","WendyW(Wyndemere2020)"]
2025 December	301	COMPLETED	Semi Pro 3	115	5	8	Myst:5;Myst Hard:5;Shangri-La:5;Shangri-La - Hard:5;Venice:5;Venice - Hard:5;Viva Las Elvis:5;Viva Las Elvis - Hard:5	40	33	7	3E1666B1840282163C1A14ECA0E24634E3729FAFC5F499FEAB28A76F1C51FE64	8B05FDA157CCA6CFC4353DA18DA5114D10F1486708CA2C9052E18E529C5077C0	raw/period-301-division-115.html	raw/period-301-division-115.txt	raw/period-301-division-115.json	["The Real JB","SlugJug33","Audrey","Sj_76","RUBBERDUCK"]
